,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,MAPE_train,KL_Divergence,kl_div_obs_as_base,kl_div_obs_as_target,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
11,search_S,19837.89386,540900.0681,0.001872031,3445.223364,0.001017655,540900.0681,0.001872031,3445.223364,0.001017655,TRUE,1,0.951698158,NA,NA,0.049058811,NA,NA,0.049058811,0.58821513,0.049575939,0.019900071,0.02850978,0.011290361,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_128_7,2,128,7,1150,42,809960,5158.980892,5989.104554,830.1236619,3027.847774,0.064401227,0.02972279,0.58690812,0.66781084,1.49743002,4,FALSE,0.605204085,0.091570538,0,1.509483333,0.029702504
12,newsletter,245815.8449,2585687.613,0.008948948,16469.34786,0.004864742,2585687.613,0.008948948,16469.34786,0.004864742,TRUE,1,0.951698158,NA,NA,0.049058811,NA,NA,0.049058811,0.58821513,0.049575939,0.019900071,0.02850978,0.011290361,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_128_7,2,128,7,1150,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.002722071
13,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
14,trend,0.257728833,72114317.36,0.249582109,459326.8621,0.135643983,72114317.36,0.249582109,459326.8621,0.135643983,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
15,season,0.254372743,93123.21868,0.000322292,593.1415203,0.000175161,93123.21868,0.000322292,593.1415203,0.000175161,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
16,holiday,1,6959499.542,0.024086293,278379.9817,0.082208494,6959499.542,0.024086293,278379.9817,0.082208494,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
17,competitor_sales_B,0.215221192,187508650.6,0.648953026,1194322.615,0.352695846,187508650.6,0.648953026,1194322.615,0.352695846,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
18,events,1.037267273,1320241.337,0.004569254,1320241.337,0.389880949,1320241.337,0.004569254,1320241.337,0.389880949,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
19,tv_S,324945.3841,9006297.779,0.031170104,57364.95401,0.016940465,9006297.779,0.031170104,57364.95401,0.016940465,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,2591412.147,16505.80985,23793.68454,7287.874687,56629.64048,0.206047363,0.489208789,3.430891364,3.475440134,0.287733341,2,FALSE,4.604819072,0.150286869,3.385557113,5.815202641,0.235705103
20,ooh_S,222367.3833,3375416.438,0.011682057,21499.46776,0.006349016,3375416.438,0.011682057,21499.46776,0.006349016,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,8239693.867,52482.12654,70499.43515,18017.30861,21172.22703,0.655151359,0.183347634,0.403417857,0.409653137,2.441089572,2,FALSE,0.386700205,0.043435777,0.035611722,0.737825708,0.205863995
21,print_S,295047.4273,4784343.182,0.016558244,30473.52345,0.008999147,4784343.182,0.016558244,30473.52345,0.008999147,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,601634.9778,3832.069922,4490.262956,658.1930343,30602.58471,0.047836968,0.259878453,7.98591501,7.952235756,0.125750799,2,FALSE,6.932481112,0.124513543,5.93535476,7.948330181,0.111363822
22,facebook_S,19750.9193,682550.7808,0.002362256,4347.457202,0.001283849,682550.7808,0.002362256,4347.457202,0.001283849,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,334078.022,2127.88549,2555.614104,427.7286139,5745.242215,0.026563083,0.03707515,2.699977156,2.043087949,0.48945519,2,FALSE,2.890124858,0.312323925,0.370767066,5.420020104,0.292583787
23,search_S,20822.41135,561318.1656,0.001942679,3575.27494,0.001055816,561318.1656,0.001942679,3575.27494,0.001055816,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,809960,5158.980892,5989.104554,830.1236619,3097.89368,0.064401227,0.030489973,0.600485589,0.693019613,1.442960605,2,FALSE,0.827390496,0.181119773,0,2.284989524,0.027785528
24,newsletter,240948.9071,2534493.269,0.008771686,16143.26923,0.004767275,2534493.269,0.008771686,16143.26923,0.004767275,TRUE,1,0.951767416,NA,NA,0.049023627,NA,NA,0.049023627,0.590763249,0.049862436,0.056676394,0.083427923,0.029924864,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_145_4,2,145,4,1300,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.002722071
25,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
26,trend,0.251711935,70430747.44,0.243759754,448603.4869,0.131829455,70430747.44,0.243759754,448603.4869,0.131829455,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
27,season,0.252257741,92348.93849,0.000319618,588.2097993,0.000172855,92348.93849,0.000319618,588.2097993,0.000172855,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
28,holiday,1,6959499.542,0.024086723,278379.9817,0.0818065,6959499.542,0.024086723,278379.9817,0.0818065,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
29,competitor_sales_B,0.2120643,184758249.3,0.639445512,1176804.136,0.345823099,184758249.3,0.639445512,1176804.136,0.345823099,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
30,events,1.05045048,1337021.02,0.00462741,1337021.02,0.392905445,1337021.02,0.00462741,1337021.02,0.392905445,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
31,tv_S,666306.3463,14428000.08,0.04993509,91898.08966,0.027005753,14428000.08,0.04993509,91898.08966,0.027005753,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,2591412.147,16505.80985,24630.23736,8124.427506,116740.6823,0.206047363,0.632492342,7.072702479,5.567620764,0.179609934,6,FALSE,4.900097072,0.143197045,3.974454364,5.828546864,0.472881887
32,ooh_S,206091.5186,2536207.822,0.008777777,16154.18995,0.004747172,2536207.822,0.008777777,16154.18995,0.004747172,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,8239693.867,52482.12654,75440.3871,22958.26056,7747.182704,0.655151359,0.11118187,0.14761564,0.307803647,3.248824404,6,FALSE,0.342031324,0.044232541,0.055839047,0.628554931,0.106343825
33,print_S,206710.1181,3728108.773,0.012902928,23745.91575,0.006978125,3728108.773,0.012902928,23745.91575,0.006978125,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,601634.9778,3832.069922,4310.593024,478.5231014,10366.2505,0.047836968,0.163432232,2.705130833,6.196629037,0.161378064,6,FALSE,5.84906098,0.145786594,4.906837216,6.794458772,0.012141114
34,facebook_S,50813.37452,1632154.003,0.00564886,10395.88537,0.003055001,1632154.003,0.00564886,10395.88537,0.003055001,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,334078.022,2127.88549,2294.3939,166.5084096,14411.78088,0.026563083,0.071550104,6.772817873,4.885547374,0.204685355,6,FALSE,3.733399714,0.451720857,0.815660699,6.664470299,0.148636267
35,search_S,23771.39253,486872.819,0.001685059,3101.100758,0.000911309,486872.819,0.001685059,3101.100758,0.000911309,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,809960,5158.980892,7053.221683,1894.240791,2357.117005,0.064401227,0.021343452,0.456895859,0.601107239,1.663596669,6,FALSE,0.386771284,0.103141321,0,1.055962323,0.074897192
36,newsletter,280120.5462,2545884.722,0.008811269,16215.82626,0.004765285,2545884.722,0.008811269,16215.82626,0.004765285,TRUE,1,0.95155304,NA,NA,0.049132452,NA,NA,0.049132452,0.703561081,0.051940292,0.025215428,0.038719248,0.011711608,0,20233.65972,0.000209021,65481090.25,1.00E-04,2_148_4,2,148,4,1327,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.065675072
37,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
38,trend,0.256584451,71794111.23,0.248463454,457287.3327,0.135079574,71794111.23,0.248463454,457287.3327,0.135079574,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
39,season,0.252179736,92320.38184,0.0003195,588.0279098,0.000173699,92320.38184,0.0003195,588.0279098,0.000173699,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
40,holiday,1,6959499.542,0.02408528,278379.9817,0.082231557,6959499.542,0.02408528,278379.9817,0.082231557,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
41,competitor_sales_B,0.215567567,187810424.7,0.649970117,1196244.743,0.353362578,187810424.7,0.649970117,1196244.743,0.353362578,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
42,events,1.036455126,1319207.631,0.004565484,1319207.631,0.38968498,1319207.631,0.004565484,1319207.631,0.38968498,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
43,tv_S,325786.8532,9029620.226,0.031249508,57513.50463,0.016989099,9029620.226,0.031249508,57513.50463,0.016989099,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,2591412.147,16505.80985,23793.68454,7287.874687,56776.28695,0.206047363,0.496980047,3.439775901,3.484440033,0.286990159,4,FALSE,4.243054192,0.112617732,3.121313081,5.361492798,0.235705103
44,ooh_S,172588.4808,3430260.157,0.011871368,21848.79081,0.006453985,3430260.157,0.011871368,21848.79081,0.006453985,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,8239693.867,52482.12654,68036.98023,15554.85369,23214.56433,0.655151359,0.188797625,0.442332769,0.416309175,2.402060919,4,FALSE,0.359933906,0.011641392,0.243336258,0.474905565,0.197148247
45,print_S,241298.8435,4565587.205,0.015800482,29080.17328,0.008590086,4565587.205,0.015800482,29080.17328,0.008590086,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,601634.9778,3832.069922,4775.508809,943.4388868,24061.70478,0.047836968,0.251284737,6.279035943,7.588633263,0.131776035,4,FALSE,6.790420622,0.24128428,4.384629577,9.184230345,0.102423861
46,facebook_S,19980.13379,644217.3316,0.002229493,4103.295106,0.001212086,644217.3316,0.002229493,4103.295106,0.001212086,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,334078.022,2127.88549,2558.341428,430.4559379,5376.054978,0.026563083,0.035456991,2.526477577,1.928343947,0.518579687,4,FALSE,3.151647719,0.285028816,0.308673077,5.978435404,0.295082041
47,search_S,18311.97857,499294.4577,0.001727947,3180.219476,0.000939415,499294.4577,0.001727947,3180.219476,0.000939415,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,809960,5158.980892,5989.104554,830.1236619,2794.94809,0.064401227,0.0274806,0.541763606,0.616443352,1.622209074,4,FALSE,0.605204085,0.091570538,0,1.509483333,0.029702504
48,newsletter,262533.3788,2807856.511,0.009717367,17884.43638,0.005282941,2807856.511,0.009717367,17884.43638,0.005282941,TRUE,1,0.95164471,NA,NA,0.049085947,NA,NA,0.049085947,0.587333688,0.049731713,0.023268746,0.037681849,0.008855644,0,17400.41727,0.000165749,65481090.25,1.00E-04,2_148_7,2,148,7,1330,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.019410498
49,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.952516785,NA,NA,0.048641307,NA,NA,0.048641307,0.676150984,0.04979511,0.003962842,NA,0.003962842,0,8727.911749,3.33E-05,65481090.25,1.00E-04,2_150_3,2,150,3,1344,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
50,trend,0.217750235,60928028.1,0.210845974,388076.6121,0.113942232,60928028.1,0.210845974,388076.6121,0.113942232,TRUE,1,0.952516785,NA,NA,0.048641307,NA,NA,0.048641307,0.676150984,0.04979511,0.003962842,NA,0.003962842,0,8727.911749,3.33E-05,65481090.25,1.00E-04,2_150_3,2,150,3,1344,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
51,season,0.21744157,79603.10008,0.000275472,507.0261152,0.000148867,79603.10008,0.000275472,507.0261152,0.000148867,TRUE,1,0.952516785,NA,NA,0.048641307,NA,NA,0.048641307,0.676150984,0.04979511,0.003962842,NA,0.003962842,0,8727.911749,3.33E-05,65481090.25,1.00E-04,2_150_3,2,150,3,1344,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
52,holiday,1,6959499.542,0.024083866,278379.9817,0.081734471,6959499.542,0.024083866,278379.9817,0.081734471,TRUE,1,0.952516785,NA,NA,0.048641307,NA,NA,0.048641307,0.676150984,0.04979511,0.003962842,NA,0.003962842,0,8727.911749,3.33E-05,65481090.25,1.00E-04,2_150_3,2,150,3,1344,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
53,competitor_sales_B,0.224212264,195342004.4,0.67599554,1244216.588,0.365311413,195342004.4,0.67599554,1244216.588,0.365311413,TRUE,1,0.952516785,NA,NA,0.048641307,NA,NA,0.048641307,0.676150984,0.04979511,0.003962842,NA,0.003962842,0,8727.911749,3.33E-05,65481090.25,1.00E-04,2_150_3,2,150,3,1344,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
54,events,1.052649067,1339819.397,0.004636545,1339819.397,0.393381121,1339819.397,0.004636545,1339819.397,0.393381121,TRUE,1,0.952516785,NA,NA,0.048641307,NA,NA,0.048641307,0.676150984,0.04979511,0.003962842,NA,0.003962842,0,8727.911749,3.33E-05,65481090.25,1.00E-04,2_150_3,2,150,3,1344,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
55,tv_S,386970.1462,13137744.66,0.045464143,83679.90232,0.024569053,13137744.66,0.045464143,83679.90232,0.024569053,TRUE,1,0.952516785,NA,NA,0.048641307,NA,NA,0.048641307,0.676150984,0.04979511,0.003962842,NA,0.003962842,0,8727.911749,3.33E-05,65481090.25,1.00E-04,2_150_3,2,150,3,1344,3,2591412.147,16505.80985,24560.45296,8054.643108,109932.9016,0.206047363,0.614855491,6.660254942,5.06972412,0.197249392,4,FALSE,4.243054192,0.112617732,3.121313081,5.361492798,0.400588779
56,ooh_S,122470.5605,2966392.558,0.010265422,18894.22011,0.005547486,2966392.558,0.010265422,18894.22011,0.005547486,TRUE,1,0.952516785,NA,NA,0.048641307,NA,NA,0.048641307,0.676150984,0.04979511,0.003962842,NA,0.003962842,0,8727.911749,3.33E-05,65481090.25,1.00E-04,2_150_3,2,150,3,1344,3,8239693.867,52482.12654,77001.57616,24519.44962,14994.04892,0.655151359,0.138829213,0.285698197,0.360012472,2.777681546,4,FALSE,0.359933906,0.011641392,0.243336258,0.474905565,0.177398463
