,ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_S,search_S,newsletter,intercept,depVarHat,solID,cluster,top_sol
11,14-03-2016,1605990,382882.2527,-86457.1697,0,1100833.094,0,112135.6656,4717.066615,3343.438834,13.68189682,72.23500544,253.8281952,0,1517794.093,2_156_9,4,FALSE
12,21-03-2016,1356010,383146.4621,-101766.156,19115.77325,1007604.782,0,35877.87722,358.345871,49.01510592,0.341307244,63.29756407,462.2189241,0,1344911.958,2_156_9,4,FALSE
13,28-03-2016,2103936.667,383410.6716,-109605.4595,993888.9693,1004603.4,0,9647.738714,12791.45712,95456.99295,23844.57124,78.97223519,1056.218437,0,2415173.532,2_156_9,4,FALSE
14,04-04-2016,1120835,383674.881,-121243.8179,0,833321.9793,0,2459.361644,1036.095501,2165.099107,1598.523899,41.60493858,1071.149016,0,1104124.876,2_156_9,4,FALSE
15,11-04-2016,1141140,383939.0904,-146912.2193,0,840103.1199,0,618.1179391,13906.35755,31.59759479,41.48326893,35.27666774,110.8129468,0,1091873.637,2_156_9,4,FALSE
16,18-04-2016,1166880,384203.2999,-180399.3857,0,816577.7646,0,49651.1993,1136.796699,0.457407495,13925.68313,30.90387942,1305.767884,0,1086432.487,2_156_9,4,FALSE
17,25-04-2016,888806.6667,384467.5094,-200533.1679,342813.5674,659898.2427,0,13747.60119,84.04538053,0.00662066,526.3296916,30.80898473,470.5216484,0,1201505.465,2_156_9,4,FALSE
18,02-05-2016,898873.3333,384731.7188,-193223.0084,-70004.46273,637922.5057,0,3533.211176,6.165034437,83858.6076,13.29634487,13.44014301,255.1482243,0,847106.6219,2_156_9,4,FALSE
19,09-05-2016,889373.3333,384995.9283,-170356.9784,0,655659.9741,0,889.8800162,6399.626885,1779.438215,0.331686178,15.39394217,28.43004948,0,879412.0248,2_156_9,4,FALSE
20,16-05-2016,1915375,385260.1378,-160832.6767,320208.1619,677433.7614,0,222.9716222,492.5415871,25.93101275,18222.18691,0.07168718,4792.80819,0,1245825.895,2_156_9,4,FALSE
21,23-05-2016,1006845,385524.3472,-180289.8991,0,733902.5495,0,55.7960523,38968.90865,0.375369862,819.0076437,0.000333343,7581.732035,0,986562.8177,2_156_9,4,FALSE
22,30-05-2016,869198.3333,385788.5567,-213308.6048,0,645358.0881,0,13.9577695,4019.450903,0.005433219,20.84104367,8.32275524,1683.233397,0,823583.8513,2_156_9,4,FALSE
23,06-06-2016,727250,386052.7662,-229670.917,0,541085.8475,0,3.491348559,303.7195402,7.86E-05,0.519989586,9.378158463,249.79786,0,698034.6036,2_156_9,4,FALSE
24,13-06-2016,753730,386316.9756,-216714.8593,0,560948.9144,0,0.873296158,22.31534531,1.14E-06,0.012967438,17.1548209,430.0728934,0,731021.46,2_156_9,4,FALSE
25,20-06-2016,999196.6667,386581.1851,-190342.9989,0,671461.0883,0,92396.1225,36942.6425,1.65E-08,14695.21129,22.02679042,38.75775369,0,1011794.035,2_156_9,4,FALSE
26,27-06-2016,845843.3333,386845.3946,-172743.1008,0,630069.6498,0,28177.61987,3731.480676,2.38E-10,571.7036877,18.98340325,52.31691261,0,876724.0481,2_156_9,4,FALSE
27,04-07-2016,1126016.667,387109.604,-165044.7296,0,777879.6573,0,55284.77347,281.3398999,15264.04569,14.45883632,26.64346537,86.40997881,0,1070902.203,2_156_9,4,FALSE
28,11-07-2016,1140978.333,387373.8135,-148604.5058,0,848618.2192,0,15495.4981,20.66759301,234.5047836,0.360695548,34.69940981,553.7077846,0,1103726.965,2_156_9,4,FALSE
29,18-07-2016,1242656.667,387638.0224,-112345.8119,0,852491.5964,0,11691.07817,97435.56791,13657.06663,17889.05795,18.10004698,377.0365791,0,1268851.714,2_156_9,4,FALSE
30,25-07-2016,1293483.333,387902.2312,-70597.84854,0,960048.3057,0,2992.368064,25812.72266,208.4685503,792.4120654,34.7186576,2272.501918,0,1309465.88,2_156_9,4,FALSE
31,01-08-2016,1484843.333,388166.4401,-47625.94515,0,980029.7338,0,124907.348,67193.3919,3.019820334,21512.39524,56.05003452,2104.151805,0,1536346.586,2_156_9,4,FALSE
32,08-08-2016,1485698.333,388430.649,-47235.38949,0,1101393.248,0,41276.4655,9827.829252,240.7294704,1130.689415,77.63014,4947.963495,0,1500089.815,2_156_9,4,FALSE
33,15-08-2016,1556608.333,388694.8579,-45665.46628,0,1061480.322,0,136672.6328,777.1537148,3.487570329,7479.783444,0.363697489,7624.968286,0,1557068.103,2_156_9,4,FALSE
34,22-08-2016,1391206.667,388959.0667,-18075.10622,0,982884.8923,0,46573.17088,57.30206038,99054.26927,5246.63471,0.001691227,8283.678744,0,1512983.91,2_156_9,4,FALSE
35,29-08-2016,2018783.333,389223.2756,32523.15814,0,1351908.492,0,121060.2869,53501.24427,2295.745411,150.0737493,89.49345617,286.048361,0,1951037.818,2_156_9,4,FALSE
36,05-09-2016,2170721.667,389487.4844,78524.54551,0,1451714.435,0,131826.7186,43344.14924,6180.224223,557.3880711,144.1739244,74.44603072,0,2101853.565,2_156_9,4,FALSE
37,12-09-2016,2247670,389751.6933,98908.32867,0,1629656.182,0,44352.03715,69905.02202,91.60027202,14.09178504,173.6580216,1146.039065,0,2233998.653,2_156_9,4,FALSE
38,19-09-2016,2192026.667,390015.9021,100832.0715,0,1482927.475,0,12141.74538,23881.63207,185005.135,20335.34397,187.2467531,3406.047594,0,2218732.599,2_156_9,4,FALSE
39,26-09-2016,1895213.333,390280.1109,107266.3272,0,1374984.921,0,3110.509268,66040.47617,8964.566225,1007.748469,137.7720111,194.1699587,0,1951986.602,2_156_9,4,FALSE
40,03-10-2016,2232910,390544.3198,128445.0674,36002.1438,1425522.942,0,303718.4386,62205.84133,62229.77945,16704.32157,177.6007492,2249.388002,0,2427799.843,2_156_9,4,FALSE
41,10-10-2016,2406035,390808.5286,153204.9593,0,1719002.424,0,185769.3776,8472.491059,82378.9519,18276.9579,276.1202558,11412.89034,0,2569602.701,2_156_9,4,FALSE
42,17-10-2016,2252445,391072.7359,168842.3602,0,1501036.299,0,267033.5613,5706.383081,1733.784353,22105.80765,249.4337102,18031.84416,0,2375812.209,2_156_9,4,FALSE
43,24-10-2016,2663125,391336.9433,180939.4887,0,1862715.706,0,139055.4152,58720.10658,54153.81809,23116.12592,305.9479904,8426.249657,0,2718769.802,2_156_9,4,FALSE
44,31-10-2016,2974771.667,391601.1507,205361.4814,0,1992216.946,0,274401.4209,7630.879969,986.3044634,23976.05391,486.0045973,4170.10816,0,2900830.35,2_156_9,4,FALSE
45,07-11-2016,2826128.333,391865.358,242096.1342,0,1968721.014,0,147288.8595,52808.66041,76175.89823,24759.54125,356.0908385,19805.27624,0,2923876.833,2_156_9,4,FALSE
46,14-11-2016,3182900,392129.5654,266413.5249,0,2136436.886,0,219731.7582,6367.352605,1550.229626,22277.35508,1.714679236,10402.53675,0,3055310.923,2_156_9,4,FALSE
47,21-11-2016,2964696.667,392393.7728,252926.6761,0,2012688.76,0,123896.6906,53242.56975,34050.71254,24351.61935,0.007974458,8854.651673,0,2902405.461,2_156_9,4,FALSE
48,28-11-2016,2848525,392657.9801,206369.0366,0,2080610.948,0,40836.37643,6453.861902,16402.83604,21115.19686,1906.370635,19400.28839,0,2785752.895,2_156_9,4,FALSE
49,05-12-2016,2740160,392917.6584,161588.5643,0,1835490.392,0,78739.78212,84748.59269,253.1602063,11520.81482,2064.159935,75360.42262,0,2642683.547,2_156_9,4,FALSE
50,12-12-2016,2380508.333,393177.3367,149825.5763,0,1761941.698,0,23259.25172,16750.71241,3.667833712,16471.18139,1601.570807,17412.61159,0,2380443.607,2_156_9,4,FALSE
51,19-12-2016,2230915,393437.015,167780.1645,-337262.0547,1588724.592,0,6093.655385,102655.2028,0.053090022,7924.087165,1343.520617,879.7194997,0,1931575.955,2_156_9,4,FALSE
52,26-12-2016,3659425,393696.6933,183111.7562,1054984.436,1723114.753,0,277683.8437,31623.50869,0.00076844,24933.48629,1661.971546,17.60541939,0,3690828.055,2_156_9,4,FALSE
53,02-01-2017,2827008.333,393956.3716,168768.7627,0,1671396.686,0,241610.4405,112690.5907,195392.1173,20174.65404,1554.507974,47202.56928,0,2852746.7,2_156_9,4,FALSE
54,09-01-2017,2042143.333,394216.0499,127915.3176,0,1519193.493,0,114067.4182,50534.40626,10905.31234,22408.24306,1413.550921,17129.87613,0,2257783.667,2_156_9,4,FALSE
55,16-01-2017,2113358.333,394472.458,85278.64538,0,1493671.6,0,65250.57973,5928.517784,2346.309754,23318.97383,1241.520474,35794.67663,0,2107303.281,2_156_9,4,FALSE
56,23-01-2017,2179918.333,394728.8662,59517.56298,0,1559877.885,0,18695.05138,454.6139528,69339.73019,24118.85893,1332.327548,6899.435814,0,2134964.332,2_156_9,4,FALSE
57,30-01-2017,2370613.333,394985.2744,48406.6208,0,1582011.437,0,168509.1861,33.43963077,1361.504058,20139.31187,1440.557788,17907.36226,0,2234794.693,2_156_9,4,FALSE
58,06-02-2017,1814556.667,395241.6826,38269.63969,0,1348266.042,0,62715.50058,2.451996894,19.80903679,988.6252552,843.2448603,813.3991583,0,1847160.395,2_156_9,4,FALSE
59,13-02-2017,1951668.333,395498.0908,20646.63674,0,1402146.263,0,17867.75064,38360.36325,0.286743248,26137.05832,4.268106282,5940.087529,0,1906600.805,2_156_9,4,FALSE
60,20-02-2017,1918238.333,395754.4989,-3359.320618,0,1368095.227,0,4630.259303,3931.692704,64765.38598,1803.122746,0.019854569,7886.269333,0,1843507.156,2_156_9,4,FALSE
61,27-02-2017,1472390,396010.9071,-30093.34026,0,1070390.405,0,1168.696612,296.8889605,1242.459966,30412.89197,265.3113865,16982.16932,0,1486676.39,2_156_9,4,FALSE
62,06-03-2017,1477865,396238.5432,-57627.71444,0,1045133.32,0,292.9921902,21.81237005,102009.7443,2950.789868,425.9102967,4031.360063,0,1493476.758,2_156_9,4,FALSE
63,13-03-2017,1300166.667,396466.1794,-82685.56726,0,918206.3813,0,45698.07525,1.599277425,2407.429825,79.30214164,358.5419934,14702.28139,0,1295234.223,2_156_9,4,FALSE
64,20-03-2017,1160205,396693.8155,-99763.90807,0,806544.4761,0,12546.20385,0.11724102,153029.3232,1.981440843,269.4260959,13439.38626,0,1282760.822,2_156_9,4,FALSE
65,27-03-2017,1356871.667,396921.4516,-108338.8143,0,997899.6063,0,3216.717838,1294.95006,5274.788326,14922.39677,456.6311974,18342.83706,0,1329990.565,2_156_9,4,FALSE
66,03-04-2017,1355833.333,397149.0877,-118281.7798,0,1008274.827,0,809.6653755,95.85142452,77.90653824,585.6126122,435.8151048,345.3180889,0,1289492.304,2_156_9,4,FALSE
67,10-04-2017,1176266.667,397376.7238,-141302.1989,19115.77325,827224.7036,0,202.8410266,113332.4003,1.127974835,14.81570951,261.2827812,16.19146435,0,1216243.661,2_156_9,4,FALSE
68,17-04-2017,1955281.667,397604.36,-174723.6494,993888.9693,681610.286,0,31515.90757,52347.83147,0.016326703,0.369601463,220.8725378,1231.215839,0,1983696.179,2_156_9,4,FALSE
69,24-04-2017,1029928.333,397793.408,-198834.5234,0,737661.1319,0,8398.143093,100964.9908,0.000236317,0.009217043,176.8988509,5085.032993,0,1051245.092,2_156_9,4,FALSE
70,01-05-2017,2263143.333,397982.4561,-196375.0651,342813.5674,630114.899,0,155375.7671,29545.08501,3.42E-06,0.000229851,99.68902208,709.083162,0,1360265.482,2_156_9,4,FALSE
71,08-05-2017,813771.6667,398171.5041,-174306.7129,0,580622.737,0,55708.93354,100264.2789,4.95E-08,5.73E-06,96.93719147,892.9203596,0,961450.5981,2_156_9,4,FALSE
72,15-05-2017,880871.6667,398360.5522,-160466.4046,0,655443.9816,0,15628.8399,28743.23575,7.17E-10,1.43E-07,0.455004651,5998.712668,0,943709.3724,2_156_9,4,FALSE
73,22-05-2017,919185,398549.6002,-175000.8429,-70004.46273,674276.1242,0,4031.866668,14527.54663,1.04E-11,19017.30836,0.002115833,7900.983255,0,873298.1258,2_156_9,4,FALSE
74,29-05-2017,826321.6667,398738.6483,-207823.792,0,597615.2651,0,1016.465383,1193.714869,30419.35814,885.7545697,33.09758453,803.0124022,0,822881.5243,2_156_9,4,FALSE
75,05-06-2017,833798.3333,398907.2281,-228948.0396,320208.1619,581714.2906,0,40137.65423,6209.695698,497.6862583,16531.12098,83.69455198,53.48336582,0,1135394.976,2_156_9,4,FALSE
76,12-06-2017,746271.6667,399075.8079,-220746.0293,0,554376.1876,0,10890.2687,477.2173174,7.217270333,691.5129773,60.48043119,123.2625335,0,744955.9255,2_156_9,4,FALSE
77,19-06-2017,1036406.667,399244.3878,-194878.8546,0,701969.7568,0,154853.7379,35.10815691,0.104467712,294.2765973,137.3861756,171.6448075,0,1061827.548,2_156_9,4,FALSE
78,26-06-2017,927931.6667,399412.9676,-174824.325,0,660476.229,0,55441.02869,52900.98748,12206.51133,7.391680509,101.0015415,9.867426572,0,1005731.66,2_156_9,4,FALSE
79,03-07-2017,1126943.333,399581.5474,-166441.0422,0,776845.3896,0,37317.16791,6385.683167,60737.73768,24107.23885,226.890097,947.8823034,0,1139708.495,2_156_9,4,FALSE
80,10-07-2017,1184220,399750.1273,-152989.1346,0,880591.1344,0,10065.07912,491.4150194,1142.083266,1462.470262,241.8845394,503.5773204,0,1141258.637,2_156_9,4,FALSE
81,17-07-2017,1315508.333,399918.7071,-119942.048,0,847205.6859,0,47705.39128,31304.0301,183027.9491,37.8217248,265.6602479,54.71199896,0,1389577.909,2_156_9,4,FALSE
82,24-07-2017,1279360,400031.6014,-77259.85638,0,950533.9344,0,13153.70254,2989.526597,8651.685301,0.944053923,271.6980659,2488.678633,0,1300861.915,2_156_9,4,FALSE
83,31-07-2017,1455811.667,400144.4956,-49754.35731,0,987334.6954,0,56213.90273,74090.36861,1996.810074,0.023542947,398.5282917,1492.393632,0,1471916.861,2_156_9,4,FALSE
84,07-08-2017,1553355,400257.3899,-46479.63601,0,1096008.146,0,15787.90768,58424.45497,55440.52945,0.000587104,624.0636069,1017.167781,0,1581080.024,2_156_9,4,FALSE
85,14-08-2017,1374855,400370.2841,-47398.22317,0,935930.4755,0,148964.9575,7563.034813,1015.974724,1.46E-05,3.087674028,6084.48694,0,1452534.078,2_156_9,4,FALSE
86,21-08-2017,1970110,400483.1784,-25226.7544,0,1398940.924,0,52472.00869,587.4082406,74154.63357,9338.984699,0.014361746,7922.380401,0,1918672.778,2_156_9,4,FALSE
87,28-08-2017,2336431.667,400596.0727,22910.96122,0,1562555.39,0,288757.2265,43.25023977,1493.012054,6978.001947,880.8189577,29168.57418,0,2313383.307,2_156_9,4,FALSE
88,04-09-2017,2002065,400579.4903,71914.33284,0,1488819.68,0,164879.4034,3.171601383,21.73328654,209.7746741,1076.660526,12392.51539,0,2139896.762,2_156_9,4,FALSE
89,11-09-2017,2027418.333,400562.908,97195.66851,0,1312941.341,0,216772.5516,48724.73867,12162.83621,4933.375886,797.5589104,358.1992875,0,2094449.178,2_156_9,4,FALSE
90,18-09-2017,1886570,400546.3257,100801.0056,0,1402015.419,0,93784.82475,5595.912938,184.5574196,139.8854533,1042.657619,3292.51959,0,2007403.108,2_156_9,4,FALSE
91,25-09-2017,2529721.667,400529.7434,105006.665,0,1651856.382,0,259324.2666,52646.20697,2.673207526,14608.09427,1567.271556,12241.28301,0,2497782.586,2_156_9,4,FALSE
92,02-10-2017,2357930,400513.1611,123896.5113,36002.1438,1738433.06,0,301766.0996,29231.54755,0.03869317,566.433819,1528.538192,23047.83242,0,2654985.367,2_156_9,4,FALSE
93,09-10-2017,3003391.667,400496.5787,149270.7534,0,1816157.61,0,260725.0742,102794.4932,140104.1634,21980.40425,1820.176638,6953.949927,0,2900303.204,2_156_9,4,FALSE
94,16-10-2017,2283685,400479.9964,166737.4632,0,1697863.24,0,132386.6814,31804.60924,4324.682006,19857.03696,1672.361442,51239.33239,0,2506365.403,2_156_9,4,FALSE
95,23-10-2017,2584721.667,400390.8559,178271.9028,0,1728842.456,0,200574.2549,17394.29272,63.63996689,20985.09734,1800.616667,43014.99853,0,2591338.115,2_156_9,4,FALSE
96,30-10-2017,2565400,400301.7154,199728.2985,-164208.7351,1851852.552,0,102373.4364,1464.197831,0.92136552,22065.69743,2079.26451,1797.700386,0,2417455.048,2_156_9,4,FALSE
97,06-11-2017,3407085,400212.5749,235517.4961,0,2069316.477,0,125695.1161,98301.51193,171411.6693,18265.41246,2810.219683,13359.58755,0,3134890.066,2_156_9,4,FALSE
98,13-11-2017,2803291.667,400123.4344,264378.8504,0,2085348.519,0,41621.08714,26661.47192,7083.904192,25482.62857,17.92511068,9389.131853,0,2860106.952,2_156_9,4,FALSE
99,20-11-2017,3303155,400034.2939,258408.8107,0,2153685.083,0,208858.3179,42908.44053,1663.066667,17670.85229,0.083494847,8655.849057,0,3091884.797,2_156_9,4,FALSE
100,27-11-2017,3103743.333,399945.1535,215752.54,0,2225624.198,0,88016.07146,4615.715118,56558.62562,14691.32301,4716.810905,46212.74674,0,3056133.184,2_156_9,4,FALSE
101,04-12-2017,2793875,399856.013,167711.6874,0,1879071.179,0,148856.5637,25902.39899,1042.056051,11241.63715,4724.781033,9891.868135,0,2648298.184,2_156_9,4,FALSE
102,11-12-2017,2260396.667,399692.4127,149124.1098,0,1681615.207,0,52418.25633,2350.872672,15.14283529,16466.37861,3908.04473,38432.56717,0,2344022.992,2_156_9,4,FALSE
103,18-12-2017,2399176.667,399528.8125,163681.5386,0,1619888.148,0,226420.4217,26072.22666,0.219194352,7923.861178,4061.729924,60119.22778,0,2507696.186,2_156_9,4,FALSE
104,25-12-2017,3827520,399365.2123,182107.786,511754.9709,1523318.973,0,281708.6313,2369.985037,109327.3477,24933.48502,3255.205549,102172.5815,0,3140314.178,2_156_9,4,FALSE
105,01-01-2018,3109461.667,399201.612,173787.9746,228201.7479,1536117.367,0,155970.7176,176.8498625,34801.84807,20174.65399,3431.014874,154343.0672,0,2706206.853,2_156_9,4,FALSE
106,08-01-2018,2228128.333,399038.0118,136133.1095,0,1639524.746,0,56015.21445,79.67672008,580.2838705,22408.24306,3556.512998,157717.703,0,2415053.501,2_156_9,4,FALSE
107,15-01-2018,2202593.333,398874.4116,91931.41333,0,1417747.21,0,172500.2503,5.844387651,115359.8496,1234.729006,3176.123108,15031.97906,0,2215861.811,2_156_9,4,FALSE
108,22-01-2018,1918293.333,398696.0182,62723.81626,0,1323383.879,0,64951.51282,8384.346709,163952.4216,31.74880296,2672.861036,2533.844144,0,2027330.448,2_156_9,4,FALSE
109,29-01-2018,1862458.333,398517.6249,49916.84011,0,1275277.725,0,130168.8653,655.4318614,6269.491428,0.792352332,2460.175737,2920.0223,0,1866186.968,2_156_9,4,FALSE
110,05-02-2018,1975951.667,398339.2315,40531.27416,0,1441636.566,0,43605.03753,48.28323367,16071.90004,3859.001491,3284.625957,79009.12564,0,2026385.045,2_156_9,4,FALSE
111,12-02-2018,1827318.333,398160.8381,24376.91846,0,1281493.361,0,55763.76178,7919.970753,247.721204,106.2507827,22.35400062,17545.14828,0,1785636.325,2_156_9,4,FALSE
112,19-02-2018,1656268.333,397982.4448,1209.502157,0,1201386.429,0,15646.0941,616.8625196,24391.33238,2.65653106,0.104169105,10064.846,0,1651300.272,2_156_9,4,FALSE
113,26-02-2018,1703790,397804.0514,-25214.97317,0,1139927.299,0,61745.11983,9737.48918,68160.80904,0.06625171,1031.304917,8713.651437,0,1661904.818,2_156_9,4,FALSE
114,05-03-2018,1488115,397625.658,-52750.24891,0,1105876.71,0,17553.53079,769.4532949,1330.291006,0.001652159,1445.264907,7288.992371,0,1479139.653,2_156_9,4,FALSE
115,12-03-2018,1727330,397447.2571,-78646.33146,0,1075255.921,0,200778.2183,23699.06309,156897.035,4.12E-05,1397.049232,1560.531062,0,1778388.744,2_156_9,4,FALSE
116,19-03-2018,1208246.667,397268.8561,-97457.68394,0,899688.9769,0,82427.30411,2108.21054,5603.754807,1.03E-06,962.8903705,2414.946176,0,1293017.255,2_156_9,4,FALSE
117,26-03-2018,1388960,397090.4551,-107107.3199,19115.77325,934274.3097,0,114446.7283,21389.88181,6495.77525,2.56E-08,1032.250923,11289.59955,0,1398027.454,2_156_9,4,FALSE
118,02-04-2018,2408331.667,396912.0541,-115779.211,993888.9693,798881.5331,0,36829.17822,1864.018233,96.395284,6.39E-10,770.9212701,2624.705253,0,2116088.564,2_156_9,4,FALSE
119,09-04-2018,1131721.667,396733.6531,-136077.2202,0,840636.9714,0,9923.298204,850.2557489,1.395763181,1.59E-11,876.7746066,41772.5443,0,1154717.673,2_156_9,4,FALSE
120,16-04-2018,950015,396555.2522,-168746.0916,0,706046.4211,0,2530.989363,62.72634615,0.020202786,12978.74645,593.7888465,16191.06612,0,966212.919,2_156_9,4,FALSE
121,23-04-2018,801298.3333,396376.8511,-196215.8831,0,580528.895,0,636.2094346,52979.49535,0.000292421,473.9233709,282.5104081,480.4557513,0,835542.4576,2_156_9,4,FALSE
122,30-04-2018,779838.3333,396198.45,-198837.3334,342813.5674,568209.0725,0,159.3321923,6401.302651,4.23E-06,29798.0211,172.7110001,430.8190291,0,1145345.943,2_156_9,4,FALSE
123,07-05-2018,889546.6667,396020.0489,-178540.913,-70004.46273,654758.7792,0,39.86608651,14772.03091,6.13E-08,2731.49734,415.9022012,7.480800514,0,820200.2297,2_156_9,4,FALSE
124,14-05-2018,862850,395841.6478,-161096.5283,0,613437.7779,0,9.972468876,1216.278102,27292.58615,29942.23367,2.014722071,4613.077678,0,911259.0602,2_156_9,4,FALSE
125,21-05-2018,2601601.667,395663.2468,-170355.4826,320208.1619,686733.0318,1347530.973,2516.656073,2641.664912,440.6264324,2780.728132,0.009370138,7530.724861,0,2595690.34,2_156_9,4,FALSE
126,28-05-2018,905008.3333,395484.8457,-201927.666,0,659156.8689,0,632.5887733,197.5282919,10610.9702,7493.575667,286.7808196,19925.53964,0,891861.032,2_156_9,4,FALSE
127,04-06-2018,910551.6667,395306.4446,-227200.0537,0,676624.8481,0,158.4243168,14.50164277,160.0227469,228.7472127,442.1256501,20312.69392,0,866047.7545,2_156_9,4,FALSE
128,11-06-2018,923853.3333,395128.0435,-224178.4384,0,643220.6758,0,35597.23176,1.063199052,17684.22234,5.736454556,427.7190985,1982.036888,0,869868.2907,2_156_9,4,FALSE
129,18-06-2018,982420,394949.6423,-199655.8922,0,727405.8326,0,9566.654691,624.7173536,274.3580181,0.143073247,644.6284513,10416.08618,0,944226.1705,2_156_9,4,FALSE
130,25-06-2018,1056811.667,394771.2412,-177348.646,0,750989.8113,0,2438.299926,46.01006825,62937.2162,18444.78019,612.1324045,6649.336674,0,1059540.182,2_156_9,4,FALSE
131,02-07-2018,932326.6667,394592.8401,-167668.9693,0,633019.096,0,67357.38556,56989.39943,1196.399591,837.2176631,327.3777275,4326.084086,0,990976.8308,2_156_9,4,FALSE
132,09-07-2018,1126221.667,394414.4389,-156672.2302,0,792633.3525,0,19389.73666,7241.055967,75812.84005,25935.44798,563.1543471,4213.958994,0,1163531.755,2_156_9,4,FALSE
133,16-07-2018,1140006.667,394236.0378,-127183.767,0,800221.846,0,46165.04017,15082.20291,1539.861593,1765.163417,595.8807265,1382.039876,0,1133804.305,2_156_9,4,FALSE
134,23-07-2018,1479303.333,394057.6367,-84453.65312,0,1026716.445,0,59307.75288,1245.036314,17226.44047,46.00261305,1181.230372,9102.995149,0,1424429.886,2_156_9,4,FALSE
135,30-07-2018,1647193.333,393879.2355,-52745.28625,0,1224752.855,0,16770.20181,92.12237453,266.7596957,1.148483758,1639.56587,1767.405712,0,1586424.008,2_156_9,4,FALSE
136,06-08-2018,2009478.333,393700.8343,-45880.45725,0,1347516.42,0,65381.26304,22898.55026,31827.15347,0.02864119,2201.713971,85951.70852,0,1903597.215,2_156_9,4,FALSE
137,13-08-2018,1523443.333,393522.4332,-48319.96298,0,1122382.196,0,18737.95222,2022.415369,523.8790079,20141.44049,12.99748088,18385.32512,0,1527408.676,2_156_9,4,FALSE
138,20-08-2018,1420118.333,393344.032,-31464.8239,0,938110.908,0,218248.375,32565.85806,7.597864134,988.8309692,0.060513229,10192.23024,0,1561993.069,2_156_9,4,FALSE
139,27-08-2018,1673551.667,393165.6309,13323.92786,0,1235248.666,0,94894.73636,3148.449272,0.109976846,20277.03751,1490.172355,63122.14215,0,1824670.873,2_156_9,4,FALSE
140,03-09-2018,2061091.667,392987.2297,64465.22449,0,1425992.821,0,84511.97371,16401.6664,208.5157374,1002.022667,2658.439777,134444.4633,0,2122672.356,2_156_9,4,FALSE
141,10-09-2018,2144110,392808.8285,94730.4641,0,1590999.758,0,25299.94744,1369.058073,142.8208532,25.61503528,3260.265241,89225.66375,0,2197862.421,2_156_9,4,FALSE
142,17-09-2018,2058653.333,392630.4274,100816.5024,0,1458071.837,0,6655.980435,7355.804911,55362.29905,17462.55064,2754.48553,147367.8625,0,2188477.75,2_156_9,4,FALSE
143,24-09-2018,2208345,392452.0262,103285.6511,0,1623500.06,0,4742.880192,5289.688865,1014.160351,759.4635874,3479.014758,4517.485242,0,2139040.431,2_156_9,4,FALSE
144,01-10-2018,2603008.333,392273.6251,119573.4078,36002.1438,1757585.068,0,310140.1882,4011.716887,4374.528788,6890.94982,4344.738095,28874.93526,0,2664071.302,2_156_9,4,FALSE
145,08-10-2018,2313193.333,392095.2239,145031.3706,0,1696437.333,0,195677.0777,303.1172015,4759.357762,12666.68292,4040.330687,15240.3317,0,2466250.825,2_156_9,4,FALSE
146,15-10-2018,2813106.667,391916.8228,164397.6665,0,1864383.24,0,215910.7818,11597.20358,974.9960776,14478.60955,4635.43589,68940.16605,0,2737234.922,2_156_9,4,FALSE
