"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"22",2016-05-30,869198.333333334,0,-181490.360881825,0,676683.217052046,0,6.66625259207761,24639.7329730988,13.9775514773035,2.34787631372821,1162.71663255413,1306.72133444157,323167.91448382,845492.933274518,"1_194_3",4,TRUE
"23",2016-06-06,727250,0,-195185.378101953,0,567349.691166032,0,1.62045816281132,13712.3958365796,1.49791911995555,0.0204705517528088,1193.99958974438,180.015934901674,323167.91448382,710421.77775696,"1_194_3",4,TRUE
"24",2016-06-13,753730,0,-184847.167117535,0,588176.894277726,0,0.39390477564866,7277.82335782243,0.160520097036187,0.000178470173935236,1652.07190701019,340.476972540415,323167.91448382,735768.568484728,"1_194_3",4,TRUE
"25",2016-06-20,999196.666666667,0,-162468.649523186,0,704053.234450513,0,61476.2384119942,40531.6511718864,0.0172015952770268,9733.30036050531,1877.47031339281,26.7566793603228,323167.91448382,978397.933549882,"1_194_3",4,TRUE
"26",2016-06-27,845843.333333333,0,-146819.58360838,0,660652.690999989,0,16136.0958027046,24270.1554047398,0.00184335020144228,102.933459386593,1722.92975730898,39.6052686121713,323167.91448382,879272.743411531,"1_194_3",4,TRUE
"27",2016-07-04,1126016.66666667,0,-139745.912987709,0,815637.269687364,0,33971.3824048387,13484.5780677303,22489.9384262042,0.899082914981191,2076.09050272617,67.2715709807397,323167.91448382,1071149.43123887,"1_194_3",4,TRUE
"28",2016-07-11,1140978.33333333,0,-125900.937924127,0,889809.420846056,0,8609.36969210928,7150.0074997972,2583.90771630932,0.00783867624229103,2385.12526926818,456.535159159869,323167.91448382,1108261.35058107,"1_194_3",4,TRUE
"29",2016-07-18,1242656.66666667,0,-95531.1188416059,0,893870.808424154,0,6623.34405261345,56613.0073209193,22246.6914685731,18671.6040429485,1663.62987409668,297.320145887516,323167.91448382,1227623.20097141,"1_194_3",4,TRUE
"30",2016-07-25,1293483.33333333,0,-60285.1446038112,0,1006648.22830587,0,1622.93516006677,36722.7453737348,2553.96804189095,245.474845444154,2394.70852723773,1915.50772597612,323167.91448382,1314986.33786023,"1_194_3",4,TRUE
"31",2016-08-01,1484843.33333333,0,-40660.1556047285,0,1027599.5378113,0,88237.2419387825,47784.7604325745,275.794475124023,32072.0556913894,3074.45705296569,1721.49446777351,323167.91448382,1483273.100749,"1_194_3",4,TRUE
"32",2016-08-08,1485698.33333333,0,-40064.2860836488,0,1154853.93346414,0,23993.5963231262,29641.0479361182,1323.84163103795,663.553542986443,3630.5602863652,4166.83035221143,323167.91448382,1501376.99193616,"1_194_3",4,TRUE
"33",2016-08-15,1556608.33333333,0,-38483.0334573108,0,1113003.66818623,0,98170.3502421002,16870.5835769764,142.429044816668,1420.91227482859,152.210071923456,6427.99072792646,323167.91448382,1520873.02515131,"1_194_3",4,TRUE
"34",2016-08-22,1391206.66666667,0,-15015.7674202355,0,1030593.28319243,0,27055.9747835534,9075.47333137206,89569.1339386372,610.289474465658,5.99062687979895,6932.3995358288,323167.91448382,1471994.69194675,"1_194_3",4,TRUE
"35",2016-08-29,2018783.33333333,0,27544.4403468637,0,1417528.97222214,0,83946.7511918833,44675.0368394711,13111.797926103,5.3799715935859,4054.8891474496,191.119173303655,323167.91448382,1914226.30130263,"1_194_3",4,TRUE
"36",2016-09-05,2170721.66666667,0,65955.3322626259,0,1522179.40995126,0,92975.0492168693,41991.5505175567,15299.7190126646,1.53527567033518,5006.95188481935,52.1466917727107,323167.91448382,2066629.60929706,"1_194_3",4,TRUE
"37",2016-09-12,2247670,0,83353.7650272075,0,1708758.29786461,0,25443.9940301545,48464.9015167567,1718.18575865666,0.0133854918735677,5457.6045855418,958.86470832534,323167.91448382,2197323.54136056,"1_194_3",4,TRUE
"38",2016-09-19,2192026.66666667,0,86814.2644263943,0,1554907.50470646,0,6380.09546620483,36173.2815006373,161491.396718435,27206.8385552808,5652.94422873201,2874.60782936855,323167.91448382,2204668.84791533,"1_194_3",4,TRUE
"39",2016-09-26,1895213.33333333,0,95316.7084786781,0,1441725.51200448,0,1562.87071382046,47526.2872774946,33481.3743127231,465.859896808707,4812.66518642263,135.795300459079,323167.91448382,1948194.98765471,"1_194_3",4,TRUE
"40",2016-10-03,2232910,0,115161.560223628,-156792.577331008,1494716.60491002,0,346045.862960285,46520.348522361,70762.6293710735,16074.2829266099,5513.95308000253,1894.23004510605,323167.91448382,2263064.8091919,"1_194_3",4,TRUE
"41",2016-10-10,2406035,0,134612.762781258,0,1802441.32970651,0,144021.050062551,28677.1617287666,87328.9440485601,24019.3546334353,6887.83599344108,9880.56246081601,323167.91448382,2561036.91589915,"1_194_3",4,TRUE
"42",2016-10-17,2252445,0,143390.710871299,0,1573895.3155042,0,266628.886059265,26615.9595135428,12667.8872571451,36964.3488125519,6502.88298660321,15431.8863182757,323167.91448382,2405265.7918067,"1_194_3",4,TRUE
"43",2016-10-24,2663125,0,149633.220341018,0,1953130.33134964,0,95379.9804822218,45851.9490289793,60843.5489500083,40897.755406493,7216.64668842822,6894.47907344153,323167.91448382,2683015.82580405,"1_194_3",4,TRUE
"44",2016-10-31,2974771.66666667,0,169958.235282153,0,2088917.45058545,0,281291.645067828,28172.458473861,7970.99000393762,43346.9047976221,9065.50644546831,3351.13424450772,323167.91448382,2955242.23938465,"1_194_3",4,TRUE
"45",2016-11-07,2826128.33333333,0,203983.08896513,0,2064281.04595751,0,103304.551739212,44400.0770381369,75981.2023102359,45242.0457471476,7716.62780358986,17145.8743049565,323167.91448382,2885222.42834974,"1_194_3",4,TRUE
"46",2016-11-14,3182900,0,227217.471501206,0,2240137.70238482,0,190645.811909081,27087.4827073556,10537.5441042777,40188.3601317296,350.361605758927,8593.6049671769,323167.91448382,3067926.25379523,"1_194_3",4,TRUE
"47",2016-11-21,2964696.66666667,0,215405.72047416,0,2110382.94853951,0,83361.8640957782,44512.3994267223,43977.4426699853,44102.8882742188,13.8376677876813,7335.9536403471,323167.91448382,2872260.96927233,"1_194_3",4,TRUE
"48",2016-11-28,2848525,0,173726.34189176,0,2181602.02194892,0,22520.2497734576,27170.8726502593,30081.4888199885,37008.4818669091,17631.8482044047,16618.9819529895,323167.91448382,2829528.20159251,"1_194_3",4,TRUE
"49",2016-12-05,2740160,0,135357.385726474,0,1924583.52356988,0,49857.8628312104,52460.0109639487,3542.36901730516,10557.9387222362,17795.4928386751,65304.7498749382,323167.91448382,2582627.24802848,"1_194_3",4,TRUE
"50",2016-12-12,2380508.33333333,0,128439.55756091,0,1847464.83887852,0,12892.1373878742,33312.4036356717,383.671826263691,17886.8073314805,15695.0927366915,14008.0436247709,323167.91448382,2393250.467466,"1_194_3",4,TRUE
"51",2016-12-19,2230915,0,147592.115005647,0,1665839.92294568,0,3183.17116750753,58612.4389186326,41.1621249545448,3174.44182218784,14473.4336517992,597.383498092934,323167.91448382,2216681.98361833,"1_194_3",4,TRUE
"52",2016-12-26,3659425,0,161302.0451243,994352.015923174,1806753.2672923,0,289474.94096775,38417.490965181,4.41154154265464,43175.1693117432,16058.4402552124,9.33380244352999,323167.91448382,3672715.02966747,"1_194_3",4,TRUE
"53",2017-01-02,2827008.33333333,0,145680.307200113,0,1752524.85000175,0,222229.187071393,64140.1561217077,171468.299029681,34145.2565865086,15520.7629591166,42171.4147313031,323167.91448382,2771048.14818539,"1_194_3",4,TRUE
"54",2017-01-09,2042143.33333333,0,106746.440817816,0,1592933.84398073,0,73708.2927692851,43292.9059473671,37728.5119904624,38834.3510832584,14841.7058588846,14194.6844303349,323167.91448382,2245448.65136196,"1_194_3",4,TRUE
"55",2017-01-16,2113358.33333333,0,69377.8930256702,0,1566173.13989389,0,38579.4997177467,26270.3572465729,11872.2790617839,41613.4831853583,13968.2492157244,30762.3738806517,323167.91448382,2121785.18971121,"1_194_3",4,TRUE
"56",2017-01-23,2179918.33333333,0,49645.2767807323,0,1635593.02117714,0,9833.99257686007,14726.5553878776,71614.5507141364,43739.6322096854,14474.2439947304,5424.92739200428,323167.91448382,2168220.11471699,"1_194_3",4,TRUE
"57",2017-01-30,2370613.33333333,0,42375.3712605965,0,1658800.91680598,0,130146.299863853,7849.81906112302,9766.82714958123,34323.3357949819,15012.9421412503,15277.6582501752,323167.91448382,2236721.08481137,"1_194_3",4,TRUE
"58",2017-02-06,1814556.66666667,0,33273.8643698496,0,1413709.72065894,0,37502.8419596362,4065.28672429252,1078.13040772416,785.876370658844,11587.9690675504,567.179383263367,323167.91448382,1825738.78342574,"1_194_3",4,TRUE
"59",2017-02-13,1951668.33333333,0,16127.5071797808,0,1470205.2415639,0,9546.59525823107,40920.2629862067,115.908004668434,45762.8108131803,571.025926751826,5036.03368795047,323167.91448382,1911453.29990449,"1_194_3",4,TRUE
"60",2017-02-20,1918238.33333333,0,-5067.52745291674,0,1434501.39802328,0,2347.54162650826,24548.4597153769,64358.765453518,2287.72361050586,22.6411460305628,6635.59080095977,323167.91448382,1852802.50740708,"1_194_3",4,TRUE
"61",2017-02-27,1472390,0,-26080.1396810106,0,1122346.23857579,0,572.25954823592,13656.062950755,8541.32249982662,52272.5851949965,6979.53469150809,14554.4574302972,323167.91448382,1516010.23569422,"1_194_3",4,TRUE
"62",2017-03-06,1477865,0,-47479.3955245563,0,1095863.19625121,0,139.20167211276,7246.19515419746,94843.5326087567,8001.27232538502,8542.20543169805,3181.36501803799,323167.91448382,1493505.48742066,"1_194_3",4,TRUE
"63",2017-03-13,1300166.66666667,0,-69093.6531766872,0,962775.332648671,0,28151.4627013846,3743.33792032088,14189.7642165131,81.5264928284536,7764.71982810162,12607.8749936257,323167.91448382,1283388.28010858,"1_194_3",4,TRUE
"64",2017-03-20,1160205,0,-85732.7563331671,0,845693.454285872,0,7082.77128368594,1906.24533150792,135144.114603238,0.711826139397315,6726.70046118929,11298.3603134474,323167.91448382,1245287.51625573,"1_194_3",4,TRUE
"65",2017-03-27,1356871.66666667,0,-93693.2177514584,0,1046336.79860134,0,1736.47641239201,19682.6820540916,24311.4718051414,10341.1342721433,8798.26921173915,15575.0657302357,323167.91448382,1356256.59481944,"1_194_3",4,TRUE
"66",2017-04-03,1355833.33333333,0,-99377.4990622006,0,1057215.62384218,0,422.988800039003,10717.6721550862,2809.60186182907,110.835830751562,8546.39440446813,218.227302944482,323167.91448382,1303831.75961892,"1_194_3",4,TRUE
"67",2017-04-10,1176266.66666667,0,-114861.989587799,0,867377.482330598,0,102.873213297029,64711.5753636858,303.633513731912,0.968245287799482,6599.60723353089,9.296603682319,323167.91448382,1147411.36139983,"1_194_3",4,TRUE
"68",2017-04-17,1955281.66666667,0,-142218.927738376,969436.422329731,714695.065560945,0,19064.3957765979,43813.5099477285,32.5674297845393,0.00844168060364503,6103.02368071416,1039.48610624949,323167.91448382,1935133.46601888,"1_194_3",4,TRUE
"69",2017-04-24,1029928.33333333,0,-166622.230072612,0,773466.57151715,0,4742.89149589766,57808.1197313648,3.49031725350543,7.35978148945078e-05,5461.80547258236,4344.16001629662,323167.91448382,1002372.72303535,"1_194_3",4,TRUE
"70",2017-05-01,2263143.33333333,0,-170711.623454548,1396942.69010927,660700.136570476,0,116936.040513174,37731.4933198287,0.374031812723651,6.41653930518458e-07,4057.93906316836,534.104283284442,323167.91448382,2369359.06892093,"1_194_3",4,TRUE
"71",2017-05-08,813771.666666667,0,-155732.231907057,0,608805.667392654,0,33073.6467635234,57563.0821923347,0.0400818843976438,5.59418464526463e-09,4037.18670666263,713.102513655105,323167.91448382,871628.408227483,"1_194_3",4,TRUE
"72",2017-05-15,880871.666666667,0,-143163.094002063,0,687258.671108199,0,8372.43761396832,37523.6440129632,0.00429523852561897,4.87722436604871e-11,170.558225794442,5143.45722366995,323167.91448382,918473.592961591,"1_194_3",4,TRUE
"73",2017-05-22,919185,0,-152003.386746687,0,707004.909867663,0,2055.87695809408,32382.0938976872,0.000460284547347003,22484.0275103345,6.71493546599072,6659.89608680072,323167.91448382,941758.047453463,"1_194_3",4,TRUE
"74",2017-05-29,826321.666666667,0,-177090.657907946,0,626622.998303694,0,500.98440780841,18663.1384593295,36776.1268211124,329.802598258688,2418.35573840543,591.101571712173,323167.91448382,831979.764476195,"1_194_3",4,TRUE
"75",2017-06-05,833798.333333333,0,-194488.244204534,327146.201327519,609950.204134896,0,24481.0511649009,27306.7316813781,4428.18174961944,15429.4811381852,3814.90035708174,34.9265322507766,323167.91448382,1141271.34836512,"1_194_3",4,TRUE
"76",2017-06-12,746271.666666667,0,-188171.078050329,0,581285.133011951,0,6131.31658303676,15378.8532557027,480.901721519194,186.409203166115,3162.09708397589,95.2231232748057,323167.91448382,741716.770416118,"1_194_3",4,TRUE
"77",2017-06-19,1036406.66666667,0,-166388.628474427,0,736042.767615864,0,116350.739629072,8220.33762637541,51.6084361580446,3.64656719503434,4883.47992928159,134.836579951218,323167.91448382,1022466.70239329,"1_194_3",4,TRUE
"78",2017-06-26,927931.666666667,0,-148727.436868915,0,692535.179479215,0,32881.1875759334,44541.2739279277,19371.7917815315,0.0317942606739729,4115.51267817997,6.49043945534916,323167.91448382,967891.945291409,"1_194_3",4,TRUE
"79",2017-07-03,1126943.33333333,0,-140981.119537052,0,814552.799504803,0,21665.1046163013,27192.3242957034,64761.3727369335,40037.7120594648,6275.83698642008,802.613281833699,323167.91448382,1157474.55842823,"1_194_3",4,TRUE
"80",2017-07-10,1184220,0,-129563.827259877,0,923334.273974606,0,5407.20197268188,15306.5464765996,8607.59382562439,1257.04993324059,6424.4190854533,398.080314964526,323167.91448382,1154339.25280711,"1_194_3",4,TRUE
"81",2017-07-17,1315508.33333333,0,-101911.433758686,0,888328.324391984,0,29142.2755674435,38904.0428528116,160919.815111055,11.2137510357433,6724.74671616034,38.3394260416983,323167.91448382,1345325.23854167,"1_194_3",4,TRUE
"82",2017-07-24,1279360,0,-65932.2846359077,0,996672.037514388,0,7341.10388809925,23115.6920089609,33252.8604703298,0.0977855576733471,6791.72022749663,2133.16663683617,323167.91448382,1326542.30837958,"1_194_3",4,TRUE
"83",2017-07-31,1455811.66666667,0,-42505.1443300768,0,1035259.07591968,0,34853.5111301948,49626.5305000247,10572.7954194077,0.0008525334362937,8228.888127321,1204.73377197291,323167.91448382,1420408.30587488,"1_194_3",4,TRUE
"84",2017-08-07,1553355,0,-39472.5146590006,0,1149207.44313214,0,8842.70260792749,45613.5668990091,60892.7089250302,7.43271303322804e-06,10213.8268016658,809.149466047405,323167.91448382,1559274.79766407,"1_194_3",4,TRUE
"85",2017-08-14,1374855,0,-39990.6443708026,0,981359.739236256,0,110370.049505806,27993.2576957499,7978.86492292532,6.48012380983003e-08,488.51640529934,5207.10884141018,323167.91448382,1416574.80672053,"1_194_3",4,TRUE
"86",2017-08-21,1970110,0,-21067.8872034225,0,1466844.31888605,0,30932.5057502068,15814.3129428397,74478.6973458424,2090.94682095362,19.341347475218,6674.17326074243,323167.91448382,1898954.32363451,"1_194_3",4,TRUE
"87",2017-08-28,2336431.66666667,0,19488.8482593908,0,1638400.49010665,0,311862.508435855,8468.83797078989,10269.427194875,1318.53140056624,12377.5841693236,25342.6906442188,323167.91448382,2350696.83266549,"1_194_3",4,TRUE
"88",2017-09-04,2002065,0,60440.9882182886,0,1561085.71263875,0,121263.683641257,4397.11987805151,1135.36942765571,11.7755723545072,13197.4151244259,10193.5839535658,323167.91448382,2094893.56293817,"1_194_3",4,TRUE
"89",2017-09-11,2027418.33333333,0,81773.1246815679,0,1376670.38948402,0,186291.31317881,43540.1324080578,20219.3131131165,322.535346828148,11348.1539759225,232.198799047921,323167.91448382,2043565.07547119,"1_194_3",4,TRUE
"90",2017-09-18,1886570,0,86328.785115761,0,1470068.04673693,0,58349.4296817988,26452.0567472464,2306.23553826061,2.82844484665445,12952.4137104173,2761.41700433272,323167.91448382,1982389.12746341,"1_194_3",4,TRUE
"91",2017-09-25,2529721.66666667,0,92857.5807506075,0,1732036.07637806,0,253945.427829637,44387.1154435666,248.856814934289,9677.44393197678,15678.1144132745,10552.167568837,323167.91448382,2482550.69761472,"1_194_3",4,TRUE
"92",2017-10-02,2357930,0,111178.184864993,0,1822815.11209532,0,339450.354466235,38053.9511921793,26.6877579866127,102.217811188763,15416.4124394818,19823.957765263,323167.91448382,2670034.79287647,"1_194_3",4,TRUE
"93",2017-10-09,3003391.66666667,0,131829.890872813,0,1904312.34514877,0,252707.689371317,58674.8829095811,120770.79481319,33509.1535602093,16744.7761123251,5588.13542589848,323167.91448382,2847305.58269792,"1_194_3",4,TRUE
"94",2017-10-16,2283685,0,142491.024351498,0,1780276.06801827,0,88227.4564577035,38470.9906022168,20263.1336331444,31296.8633064557,16048.3296286109,44730.1384979087,323167.91448382,2484971.91897963,"1_194_3",4,TRUE
"95",2017-10-23,2584721.66666667,0,147878.978844825,0,1812758.98837228,0,164989.432051138,33697.6190839389,2311.55629682582,34471.9549222279,16636.1397415721,36569.8886949154,323167.91448382,2572482.47249154,"1_194_3",4,TRUE
"96",2017-10-30,2565400,0,164943.794407072,0,1941739.88860241,0,65598.9588292029,19539.6049589954,249.43495513278,37909.3729166059,17800.6655250246,1242.83184298909,323167.91448382,2572192.46652125,"1_194_3",4,TRUE
"97",2017-11-06,3407085,0,197792.338569547,0,2169759.32708892,0,86830.611227015,56900.2216660896,147900.322721608,27504.2608738644,20527.2778847592,11446.0998018271,323167.91448382,3041828.37431745,"1_194_3",4,TRUE
"98",2017-11-13,2803291.66666667,0,225209.410666246,0,2186569.54980671,0,23566.5315477833,36964.0303293613,28427.3649438675,45629.6289144251,1259.72687387954,7799.29317023176,323167.91448382,2878593.45073633,"1_194_3",4,TRUE
"99",2017-11-20,3303155,0,220342.756819847,0,2258223.11245521,0,177821.579422068,41825.4670770207,9121.87943955652,28168.0515314061,50.5656784500039,7194.45051292242,323167.91448382,3065915.7774203,"1_194_3",4,TRUE
"100",2017-11-27,3103743.33333333,0,182048.675851131,0,2333654.09042496,0,54975.4276067473,25200.7560703941,61372.045744323,15740.1377977377,27003.1503423147,40316.1860917106,323167.91448382,3063478.38441314,"1_194_3",4,TRUE
"101",2017-12-04,2793875,0,140358.694436872,0,1970279.6847215,0,108837.751379137,37135.6595842146,8055.79842370462,6910.67461932969,26464.3076271704,7899.0217277937,323167.91448382,2629109.50700355,"1_194_3",4,TRUE
"102",2017-12-11,2260396.66666667,0,127113.157191371,0,1763239.36866105,0,30438.4258502351,21881.4149344638,884.590813783698,17188.1396650123,23887.6828792521,33265.9580695905,323167.91448382,2341066.65254858,"1_194_3",4,TRUE
"103",2017-12-18,2399176.66666667,0,143551.711306254,0,1698516.13141198,0,201967.939643388,37246.602782347,95.0456754993924,3112.136148433,24426.3479428307,51660.360559462,323167.91448382,2483744.18995401,"1_194_3",4,TRUE
"104",2017-12-25,3827520,0,160667.433816156,1151586.30639354,1597259.57116583,0,295846.394892366,21958.2458054966,97193.9197646321,43168.3840469858,21836.1253856585,87078.0334424115,323167.91448382,3799762.32919689,"1_194_3",4,TRUE
"105",2018-01-01,3109461.66666667,0,150749.139698423,488372.594181535,1610679.18850896,0,111599.439709745,12076.2322495427,52479.1396014604,34143.1294610977,22487.3058046525,129043.838441472,323167.91448382,2934797.92214071,"1_194_3",4,TRUE
"106",2018-01-08,2228128.33333333,0,114336.501319442,0,1719105.87294921,0,31330.4346132083,10188.3941609422,6671.1049033497,38834.0832104849,22887.9597538379,130974.014216431,323167.91448382,2397496.27961073,"1_194_3",4,TRUE
"107",2018-01-15,2202593.33333333,0,74936.99566533,0,1486563.44589095,0,133492.619655219,5327.91018496437,104488.140312159,1130.83098136656,21624.5833959411,10916.5239290965,323167.91448382,2161648.96449884,"1_194_3",4,TRUE
"108",2018-01-22,1918293.33333333,0,51869.0552214028,0,1387619.79877554,0,38651.4061218987,29269.9375235086,150140.455457087,10.0643417790222,19904.7311218481,1836.21246557622,323167.91448382,2002469.57551246,"1_194_3",4,TRUE
"109",2018-01-29,1862458.33333333,0,43430.4762297096,0,1337178.61313116,0,91589.8070275601,16631.3157276431,29209.0315551948,0.0877607197651639,19173.6365574557,2348.80409076668,323167.91448382,1862729.68656403,"1_194_3",4,TRUE
"110",2018-02-05,1975951.66666667,0,35483.2333958694,0,1511612.3698879,0,25018.005852404,8937.5757985402,30700.7317649629,142.353792906188,22094.5824787014,69191.546835711,323167.91448382,2026348.31429082,"1_194_3",4,TRUE
"111",2018-02-12,1827318.33333333,0,19668.6796554971,0,1343695.95171752,0,33858.339718104,28896.7983059579,3622.66539111803,1.24429043977363,1416.86204934166,14168.5848707005,323167.91448382,1768497.0404825,"1_194_3",4,TRUE
"112",2018-02-19,1656268.33333333,0,-1242.88409158319,0,1259700.69769183,0,8579.50592082998,16391.5506845308,33577.9727674626,0.0108484439993413,57.0340122317227,8195.2391858633,323167.91448382,1648427.04150343,"1_194_3",4,TRUE
"113",2018-02-26,1703790,0,-22354.8697634669,0,1195258.39431332,0,38527.2093129291,30133.9414379964,72258.0232568576,9.45809069914057e-05,13291.441645963,7200.39186902472,323167.91448382,1657482.44665102,"1_194_3",4,TRUE
"114",2018-03-05,1488115,0,-43569.141146002,0,1159555.01821674,0,9820.01643264713,17189.6196665848,9878.78657824977,8.24592562061768e-07,15141.0544274711,6021.16721722131,323167.91448382,1497204.43587756,"1_194_3",4,TRUE
"115",2018-03-12,1727330,0,-65404.6553168148,0,1127447.92287427,0,167941.105253081,36504.3660250246,137650.501670444,7.18911367935257e-09,14792.4762354412,1197.3198233577,323167.91448382,1743296.95104863,"1_194_3",4,TRUE
"116",2018-03-19,1208246.66666667,0,-83395.8007921418,0,943359.109384418,0,51148.2129596781,21445.7507061809,25078.0184209593,6.26774456522694e-11,12365.9087014003,1973.9546823471,323167.91448382,1295143.06854666,"1_194_3",4,TRUE
"117",2018-03-26,1388960,0,-92770.3223943422,0,979623.184612024,0,77607.8124657782,35638.8293493047,17748.2281651909,5.46445969379423e-13,12853.2942284384,9730.22038252636,323167.91448382,1363599.16129274,"1_194_3",4,TRUE
"118",2018-04-02,2408331.66666667,0,-97955.3363219791,969436.422329731,837658.558609986,0,20805.8686626324,20852.6086453787,2008.57641976838,4.76412518639717e-15,11158.4449401296,2063.2608437607,323167.91448382,2089196.31861323,"1_194_3",4,TRUE
"119",2018-04-09,1131721.66666667,0,-111047.314069505,0,881440.770122607,0,5187.25236586097,17642.3739597013,216.543419386734,4.15354674816979e-17,11923.0726563082,36743.8706344658,323167.91448382,1165274.48357265,"1_194_3",4,TRUE
"120",2018-04-16,950015,0,-136956.079515838,0,740317.30967812,0,1268.83812734238,9522.21810903086,23.220177218296,6352.46922188473,9847.12011640424,13366.8775597573,323167.91448382,966909.88795774,"1_194_3",4,TRUE
