,ds,dep_var,trend,season,holiday,competitor_sales_B,events,tv_S,ooh_S,print_S,facebook_S,search_S,newsletter,intercept,depVarHat,solID,cluster,top_sol
32,08-08-2016,1485698.333,356864.9602,-47794.94666,0,1096761.873,0,37488.09471,65127.20073,285.1909223,3903.340212,199.4112536,5673.649647,0,1518508.774,1_195_6,2,FALSE
33,15-08-2016,1556608.333,357107.6983,-46206.42592,0,1057016.781,0,135771.0606,43776.42958,1.814854132,3770.002846,2.35861276,8923.671732,0,1560163.392,1_195_6,2,FALSE
34,22-08-2016,1391206.667,357350.4363,-18289.22652,0,978751.8459,0,41570.28876,28164.389,114737.7224,2548.877931,0.02606226,10055.69211,0,1514890.052,1_195_6,2,FALSE
35,29-08-2016,2018783.333,357593.1743,32908.43212,0,1346223.695,0,119316.6088,85044.61614,1549.344262,441.9414282,240.585063,642.7259149,0,1943961.124,1_195_6,2,FALSE
36,05-09-2016,2170721.667,357835.9123,79454.75851,0,1445609.953,0,128946.9343,82229.69121,7530.023216,168.5666704,297.1689046,144.6579745,0,2102217.666,1_195_6,2,FALSE
37,12-09-2016,2247670,358078.6503,100080.0109,0,1622803.453,0,38825.46849,92440.6885,49.57771657,26.9589581,327.2089285,1251.33663,0,2213883.353,1_195_6,2,FALSE
38,19-09-2016,2192026.667,358321.3883,102026.5427,0,1476691.742,0,9588.152563,74654.81479,178160.4381,12176.99494,340.509515,3762.221895,0,2215722.805,1_195_6,2,FALSE
39,26-09-2016,1895213.333,358564.1263,108537.0194,0,1369203.088,0,2237.329047,90950.49368,6359.721741,3200.567202,277.4276536,357.6697175,0,1939687.443,1_195_6,2,FALSE
40,03-10-2016,2232910,358806.8643,129966.6461,36002.1438,1419528.596,0,316964.8487,89967.62183,75047.31971,9802.708011,331.3507269,2485.569849,0,2438903.669,1_195_6,2,FALSE
41,10-10-2016,2406035,359049.6022,155019.8472,0,1711773.992,0,175883.1587,63795.83324,94476.39451,12178.46703,435.2635111,12206.77024,0,2584819.329,1_195_6,2,FALSE
42,17-10-2016,2252445,359292.3389,170842.491,0,1494724.418,0,272277.4544,58202.20656,1064.350047,15450.58398,401.9253113,20539.6586,0,2392795.427,1_195_6,2,FALSE
43,24-10-2016,2663125,359535.0755,183082.9238,0,1854882.958,0,125869.193,87572.2757,67614.64875,16751.81375,458.051905,11162.85427,0,2706929.794,1_195_6,2,FALSE
44,31-10-2016,2974771.667,359777.8121,207794.2228,0,1983839.643,0,281566.6268,61770.04603,624.5307887,17591.40042,603.3172598,5801.398078,0,2919368.997,1_195_6,2,FALSE
45,07-11-2016,2826128.333,360020.5488,244964.0396,0,1960442.511,0,134841.6859,85533.32021,91740.79037,18266.66354,491.1036794,21959.99009,0,2918260.654,1_195_6,2,FALSE
46,14-11-2016,3182900,360263.2854,269569.4976,0,2127453.135,0,219706.8973,60062.41255,1010.914279,16951.40384,6.484616909,13430.44551,0,3068454.476,1_195_6,2,FALSE
47,21-11-2016,2964696.667,360506.0221,255922.8817,0,2004225.372,0,114318.3729,85650.96369,43831.10436,17886.96924,0.071752716,11358.16089,0,2893699.919,1_195_6,2,FALSE
48,28-11-2016,2848525,360748.7587,208813.7137,0,2071861.947,0,33238.0396,60160.52472,19616.48497,16141.39516,1307.290116,22410.37953,0,2794298.533,1_195_6,2,FALSE
49,05-12-2016,2740160,360987.3343,163502.7655,0,1827772.126,0,75713.43783,98100.31801,137.0736966,10013.87799,1276.638562,78298.2817,0,2615801.854,1_195_6,2,FALSE
50,12-12-2016,2380508.333,361225.9099,151600.4315,0,1754532.705,0,20183.32687,70836.89055,0.871692049,10999.74971,1108.036797,25091.45789,0,2395579.38,1_195_6,2,FALSE
51,19-12-2016,2230915,361464.4856,169767.7123,-337262.0547,1582043.98,0,4805.630433,107999.7526,0.005539863,5938.500129,1015.611048,2085.577443,0,1897859.2,1_195_6,2,FALSE
52,26-12-2016,3659425,361703.0612,185280.9243,1054984.436,1715869.028,0,287418.3558,79763.55916,3.52E-05,16924.65929,1144.749266,82.18025508,0,3703170.954,1_195_6,2,FALSE
53,02-01-2017,2827008.333,361941.6368,170768.0216,0,1664368.437,0,242213.0871,116822.1487,184307.6879,15215.80788,1098.880185,45335.61432,0,2802071.322,1_195_6,2,FALSE
54,09-01-2017,2042143.333,362180.2124,129430.6208,0,1512805.261,0,100667.1689,88069.24675,7825.806736,16253.48964,1045.918257,21856.69751,0,2240134.421,1_195_6,2,FALSE
55,16-01-2017,2113358.333,362415.7837,86288.86841,0,1487390.687,0,57103.65207,62188.58603,2196.928491,17062.84212,977.8309229,40779.60938,0,2116404.788,1_195_6,2,FALSE
56,23-01-2017,2179918.333,362651.3549,60222.61655,0,1553318.574,0,14635.80308,41545.22599,84455.5573,17751.76982,1020.678602,10578.8099,0,2146180.39,1_195_6,2,FALSE
57,30-01-2017,2370613.333,362886.9262,48980.05255,0,1575359.054,0,169177.1904,26609.75849,879.3877758,15521.40868,1062.60089,21226.86431,0,2221703.243,1_195_6,2,FALSE
58,06-02-2017,1814556.667,363122.4974,38722.98731,0,1342596.562,0,56464.66321,16549.76484,5.611516349,4970.296964,785.4251046,1701.995467,0,1824919.804,1_195_6,2,FALSE
59,13-02-2017,1951668.333,363358.0687,20891.21975,0,1396250.216,0,14452.90477,78724.82503,0.035663643,17847.6059,11.75049476,6928.031836,0,1898464.658,1_195_6,2,FALSE
60,20-02-2017,1918238.333,363593.6399,-3399.115611,0,1362342.366,0,3403.701741,54469.14477,80906.38275,6738.487831,0.130249284,9388.870782,0,1877443.608,1_195_6,2,FALSE
61,27-02-2017,1472390,363829.2112,-30449.83027,0,1065889.397,0,785.0768062,35812.1883,820.4220222,21216.65303,462.5906963,19371.75372,0,1477737.462,1_195_6,2,FALSE
62,06-03-2017,1477865,364038.3485,-58310.38058,0,1040738.518,0,180.2015997,22678.00119,116439.2915,10814.99098,564.3196682,5896.9888,0,1503040.28,1_195_6,2,FALSE
63,13-03-2017,1300166.667,364247.4859,-83665.07232,0,914345.3091,0,46301.86255,13997.67026,1598.992512,2649.240162,496.4395174,16835.71321,0,1276807.641,1_195_6,2,FALSE
64,20-03-2017,1160205,364456.6232,-100945.7256,0,803152.944,0,11607.64038,8497.848028,156906.7085,460.9782305,416.4451126,16430.94472,0,1260984.407,1_195_6,2,FALSE
65,27-03-2017,1356871.667,364665.7606,-109622.2114,0,993703.4229,0,2718.91416,42085.01392,3611.779902,7734.318799,582.7558912,21855.37716,0,1327335.132,1_195_6,2,FALSE
66,03-04-2017,1355833.333,364874.8979,-119682.9627,0,1004035.016,0,626.3286627,26984.59299,23.34281796,1641.989029,557.730667,930.6833918,0,1279991.619,1_195_6,2,FALSE
67,10-04-2017,1176266.667,365084.0353,-142976.0849,19115.77325,823746.2109,0,143.7212369,116894.6019,0.148365963,275.8561564,404.7294601,59.21208802,0,1182748.204,1_195_6,2,FALSE
68,17-04-2017,1955281.667,365293.1726,-176793.4507,993888.9693,678744.1041,0,32163.83732,88138.88338,0.000942907,44.27269188,371.1170168,1317.715981,0,1983168.623,1_195_6,2,FALSE
69,24-04-2017,1029928.333,365466.8577,-201189.9456,0,734559.2553,0,7838.837753,107466.0224,5.99E-06,7.051977405,324.1702622,5484.331478,0,1019956.581,1_195_6,2,FALSE
70,01-05-2017,2263143.333,365640.5429,-198701.3522,342813.5674,627465.256,0,156503.2074,79271.90481,3.81E-08,1.121918487,223.4062238,1089.089017,0,1374306.743,1_195_6,2,FALSE
71,08-05-2017,813771.6667,365814.228,-176371.5752,0,578181.2093,0,50508.40143,106793.881,2.42E-10,0.178454777,225.0204459,1154.20835,0,926305.5518,1_195_6,2,FALSE
72,15-05-2017,880871.6667,365987.9131,-162367.3126,0,652687.8294,0,12771.00892,78654.46596,1.54E-12,0.028384534,2.686095761,6492.166265,0,954228.7855,1_195_6,2,FALSE
73,22-05-2017,919185,366161.5982,-177073.9279,-70004.46273,671440.7826,0,2998.016174,68905.78823,9.78E-15,10979.50609,0.029684135,9232.059471,0,882639.3898,1_195_6,2,FALSE
74,29-05-2017,826321.6667,366335.2833,-210285.7024,0,595102.2836,0,690.9814932,46686.12633,40695.5967,2711.819046,127.5708834,1369.66453,0,843433.6236,1_195_6,2,FALSE
75,05-06-2017,833798.3333,366490.1636,-231660.1908,320208.1619,579268.173,0,40578.01914,57598.07895,318.4153721,9564.419561,214.7313257,125.9566802,0,1142705.929,1_195_6,2,FALSE
76,12-06-2017,746271.6667,366645.0438,-223361.0184,0,552045.0271,0,10056.11787,38113.95291,2.026593831,2205.183228,165.9215896,165.6897665,0,746037.9446,1_195_6,2,FALSE
77,19-06-2017,1036406.667,366799.9241,-197187.4174,0,699017.963,0,155837.9983,24245.82007,0.012879678,445.9744624,288.8460441,210.5052091,0,1049659.627,1_195_6,2,FALSE
78,26-06-2017,927931.6667,366954.8044,-176895.3189,0,657698.9161,0,50206.63449,84707.40904,16604.8345,71.97592836,229.353362,19.28991478,0,999597.8987,1_195_6,2,FALSE
79,03-07-2017,1126943.333,367109.6846,-168412.7266,0,773578.7426,0,34329.22363,59375.0411,74499.49507,15613.21265,391.3737827,948.6523132,0,1157432.699,1_195_6,2,FALSE
80,10-07-2017,1184220,367264.5649,-154801.4658,0,876888.235,0,8402.402816,39434.43985,721.4283794,5029.838961,397.6651231,625.441081,0,1143962.55,1_195_6,2,FALSE
81,17-07-2017,1315508.333,367419.4451,-121362.8987,0,843643.1728,0,47249.37728,75955.20024,176747.95,955.9379244,420.0376757,94.15785648,0,1391122.38,1_195_6,2,FALSE
82,24-07-2017,1279360,367523.1651,-78175.08768,0,946536.9243,0,11867.95379,52240.61352,6086.514811,156.911816,424.4352655,2541.269647,0,1309202.701,1_195_6,2,FALSE
83,31-07-2017,1455811.667,367626.885,-50343.75454,0,983182.9375,0,55777.86696,93369.77481,1878.554134,25.08545865,537.3945129,1847.137468,0,1453901.881,1_195_6,2,FALSE
84,07-08-2017,1553355,367730.6049,-47030.24042,0,1091399.415,0,14256.86072,88464.63354,69375.81539,3.993250218,693.2874151,1321.8526,0,1586216.222,1_195_6,2,FALSE
85,14-08-2017,1374855,367834.3249,-47959.7093,0,931994.8732,0,149496.3094,62522.22864,648.4557664,0.635234146,9.957384328,6635.741984,0,1471182.817,1_195_6,2,FALSE
86,21-08-2017,1970110,367938.0448,-25525.59414,0,1393058.356,0,47381.39426,41797.17498,89655.47305,3590.818342,0.110307174,9284.236612,0,1927180.014,1_195_6,2,FALSE
87,28-08-2017,2336431.667,368041.7648,23182.36775,0,1555984.82,0,299418.7111,26784.6139,971.7259473,3322.236636,896.7961684,31666.97866,0,2310270.015,1_195_6,2,FALSE
88,04-09-2017,2002065,368026.53,72766.24032,0,1482559.17,0,154030.3445,16664.16757,6.203394725,592.2204782,926.6838457,16314.53982,0,2111886.1,1_195_6,2,FALSE
89,11-09-2017,2027418.333,368011.2952,98347.0623,0,1307420.402,0,215985.1225,82998.49282,16362.59559,1610.507114,771.5872936,914.2857182,0,2092421.351,1_195_6,2,FALSE
90,18-09-2017,1886570,367996.0605,101995.1088,0,1396119.922,0,82500.58153,57960.63408,112.479963,270.2757361,905.4023976,3905.676034,0,2011766.141,1_195_6,2,FALSE
91,25-09-2017,2529721.667,367980.8257,106250.589,0,1644910.3,0,265321.8009,85254.92838,0.715212042,7417.811964,1119.493184,13487.08384,0,2491743.548,1_195_6,2,FALSE
92,02-10-2017,2357930,367965.5909,125364.2071,36002.1438,1731122.922,0,312575.2412,76438.18276,0.004545383,1553.514224,1092.010834,25971.52993,0,2678085.347,1_195_6,2,FALSE
93,09-10-2017,3003391.667,367950.3562,151039.0361,0,1808520.639,0,261559.0324,108060.0773,148419.9275,13956.75295,1196.352592,9771.732771,0,2870473.907,1_195_6,2,FALSE
94,16-10-2017,2283685,367935.1214,168712.6591,0,1690723.699,0,116260.0483,79819.20429,2992.094071,14186.30886,1138.635798,54028.73799,0,2495796.509,1_195_6,2,FALSE
95,23-10-2017,2584721.667,367853.2249,180383.7372,0,1721572.647,0,198454.3002,70860.34792,19.28174771,15053.83186,1186.08625,50430.43326,0,2605813.89,1_195_6,2,FALSE
96,30-10-2017,2565400,367771.3284,202094.3085,-164208.7351,1844065.483,0,92805.4037,48209.54404,0.122551676,15974.83691,1275.017141,4008.683306,0,2411995.992,1_195_6,2,FALSE
97,06-11-2017,3407085,367689.4319,238307.4701,0,2060614.969,0,121150.8583,104863.1269,169877.7359,13770.53044,1476.869301,15627.77328,0,3093378.765,1_195_6,2,FALSE
98,13-11-2017,2803291.667,367607.5353,267510.7201,0,2076579.596,0,35799.15852,76891.4057,4992.4819,18125.07413,32.13897582,11928.25516,0,2859466.365,1_195_6,2,FALSE
99,20-11-2017,3303155,367525.6388,261469.9584,0,2144628.804,0,211238.4062,82566.27642,1563.217556,14243.37832,0.358696054,10947.42057,0,3094183.459,1_195_6,2,FALSE
100,27-11-2017,3103743.333,367443.7423,218308.3754,0,2216265.413,0,79522.55059,57604.57129,70741.5574,11025.67053,1943.498597,49039.63447,0,3071895.014,1_195_6,2,FALSE
101,04-12-2017,2793875,367361.8458,169698.4241,0,1871169.655,0,146142.4022,74014.01902,667.4063424,7845.695023,1869.442872,14397.93473,0,2653166.825,1_195_6,2,FALSE
102,11-12-2017,2260396.667,367211.5405,150890.6553,0,1674543.988,0,45923.99947,50694.39462,4.254650359,10492.30627,1694.709902,42752.54413,0,2344208.393,1_195_6,2,FALSE
103,18-12-2017,2399176.667,367061.2352,165620.5335,0,1613076.493,0,229983.1411,73664.5785,0.027039996,5753.319651,1736.745524,66398.89314,0,2523294.967,1_195_6,2,FALSE
104,25-12-2017,3827520,366910.9298,184265.0609,511754.9709,1516913.393,0,289822.0296,50417.41408,123847.1785,16907.59204,1555.231183,107442.4863,0,3169836.286,1_195_6,2,FALSE
105,01-01-2018,3109461.667,366760.6245,175846.6918,228201.7479,1529657.97,0,143374.8102,32875.10888,39695.94439,15209.82121,1607.45608,154273.3675,0,2687503.542,1_195_6,2,FALSE
106,08-01-2018,2228128.333,366610.3192,137745.7618,0,1632630.519,0,44739.94027,27018.62408,308.8401475,16252.11329,1634.788714,160341.4829,0,2387282.389,1_195_6,2,FALSE
107,15-01-2018,2202593.333,366460.0139,93020.446,0,1411785.561,0,171351.422,16817.39506,128270.0079,5464.972101,1544.05971,30767.53059,0,2225481.409,1_195_6,2,FALSE
108,22-01-2018,1918293.333,366296.1176,63466.85156,0,1317819.029,0,57527.6179,59175.37136,162373.4654,1056.447303,1420.816133,5477.124568,0,2034612.841,1_195_6,2,FALSE
109,29-01-2018,1862458.333,366132.2213,50508.16213,0,1269915.162,0,127623.0079,39285.57768,4113.381924,173.9950691,1370.418029,4246.27557,0,1863368.201,1_195_6,2,FALSE
110,05-02-2018,1975951.667,365968.3251,41011.41343,0,1435574.461,0,38303.47621,25049.37078,19753.26461,1033.444221,1586.159409,78364.47665,0,2006644.392,1_195_6,2,FALSE
111,12-02-2018,1827318.333,365804.4288,24665.69093,0,1276104.662,0,53164.01461,58769.61125,138.1253062,170.0751432,37.18942285,24753.54093,0,1803607.338,1_195_6,2,FALSE
112,19-02-2018,1656268.333,365640.5325,1223.830092,0,1196334.581,0,13515.80228,38983.44543,32300.43618,27.2015468,0.415771003,14047.85341,0,1662074.098,1_195_6,2,FALSE
113,26-02-2018,1703790,365476.6362,-25513.67335,0,1135133.887,0,60958.94556,61297.38038,81691.50635,4.330398898,968.7114057,11435.39729,0,1691453.122,1_195_6,2,FALSE
114,05-03-2018,1488115,365312.7399,-53375.1359,0,1101226.481,0,15749.65941,40873.94979,833.1990606,0.688874268,1079.646157,9426.223984,0,1481127.452,1_195_6,2,FALSE
115,12-03-2018,1727330,365148.8366,-79577.98715,0,1070734.453,0,203539.2434,71932.67682,159770.2667,0.10957229,1044.007619,2448.773968,0,1795040.381,1_195_6,2,FALSE
116,19-03-2018,1208246.667,364984.9333,-98612.1816,0,895905.7707,0,74870.85892,49050.71655,3862.521572,0.017428233,848.9125826,3071.981136,0,1293983.531,1_195_6,2,FALSE
117,26-03-2018,1388960,364821.0301,-108376.1286,19115.77325,930345.6717,0,110804.8044,70888.79779,7541.275233,0.002772073,894.414645,12421.48585,0,1408457.127,1_195_6,2,FALSE
118,02-04-2018,2408331.667,364657.1268,-117150.7481,993888.9693,795522.2238,0,31952.74493,48231.81168,49.65447038,0.000440916,756.6339317,3774.741822,0,2121683.159,1_195_6,2,FALSE
119,09-04-2018,1131721.667,364493.2235,-137689.2104,0,837102.0799,0,7784.155668,41359.42627,0.315640032,7.01E-05,822.7326549,43023.40208,0,1156896.125,1_195_6,2,FALSE
120,16-04-2018,950015,364329.3202,-170745.0819,0,703077.4848,0,1810.222287,26480.92414,0.002005982,6029.725939,653.2615388,21113.83779,0,952749.6968,1_195_6,2,FALSE
121,23-04-2018,801298.3333,364165.4168,-198540.2845,0,578087.762,0,416.2984861,84752.60608,1.27E-05,1192.154534,417.8283717,1218.9682,0,831710.7499,1_195_6,2,FALSE
122,30-04-2018,779838.3333,364001.5135,-201192.7889,342813.5674,565819.7445,0,95.48923567,59412.5925,8.10E-08,20563.72462,314.2486157,687.1514701,0,1152515.243,1_195_6,2,FALSE
123,07-05-2018,889546.6667,363837.6101,-180655.9342,-70004.46273,652005.5083,0,21.89000592,66962.34778,5.15E-10,9816.135734,557.8946754,25.77377209,0,842566.7634,1_195_6,2,FALSE
124,14-05-2018,862850,363673.7067,-163004.9009,0,610858.2625,0,5.017393288,45183.80214,36690.78258,21002.44151,7.568181401,4537.009435,0,918953.6896,1_195_6,2,FALSE
125,21-05-2018,2601601.667,363509.8033,-172373.538,320208.1619,683845.3087,1327714.068,2727.35843,49608.00516,280.6952695,10472.6737,0.083772774,8457.68805,0,2594450.309,1_195_6,2,FALSE
126,28-05-2018,905008.3333,363345.9,-204319.73,0,656385.104,0,628.2837576,32294.16379,13910.56494,5737.510986,484.8529698,22078.81908,0,890545.4694,1_195_6,2,FALSE
127,04-06-2018,910551.6667,363181.9966,-229891.4981,0,673779.6301,0,144.1703876,20309.09683,94.46822476,1121.174527,575.8229365,24189.87787,0,853504.7394,1_195_6,2,FALSE
128,11-06-2018,923853.3333,363018.0932,-226834.0882,0,640515.9228,0,36288.55415,12478.58726,23601.0975,185.0577143,552.4422542,3504.796085,0,853310.4628,1_195_6,2,FALSE
129,18-06-2018,982420,362854.1897,-202021.0444,0,724347.0797,0,8916.51518,36822.635,168.3190889,29.61230136,704.1880489,12059.72722,0,943881.2218,1_195_6,2,FALSE
130,25-06-2018,1056811.667,362690.2863,-179449.5434,0,747831.8874,0,2077.975957,23364.49567,78298.02652,10499.51303,674.5010447,8524.321728,0,1054511.464,1_195_6,2,FALSE
131,02-07-2018,932326.6667,362526.3829,-169655.1999,0,630357.2408,0,67672.81758,86228.34483,779.0142566,2532.069325,459.5777125,5731.424688,0,986631.6722,1_195_6,2,FALSE
132,09-07-2018,1126221.667,362362.4795,-158528.1919,0,789300.3169,0,17732.8086,60642.78246,91282.57611,17492.39094,654.8968322,5376.669383,0,1186316.729,1_195_6,2,FALSE
133,16-07-2018,1140006.667,362198.576,-128690.4041,0,796856.9007,0,45406.19747,67268.77967,1002.191615,6428.609961,667.3339894,2006.16554,0,1153144.351,1_195_6,2,FALSE
134,23-07-2018,1479303.333,362034.6726,-85454.10317,0,1022399.086,0,57988.23759,45419.86439,22269.69126,1291.787871,977.7518717,10034.36595,0,1436961.354,1_195_6,2,FALSE
135,30-07-2018,1647193.333,361870.7692,-53370.11445,0,1219602.75,0,14889.79901,29318.41423,157.7364174,214.4497946,1143.371155,2611.479183,0,1576438.655,1_195_6,2,FALSE
136,06-08-2018,2009478.333,361706.8657,-46423.96371,0,1341850.093,0,64644.27951,71290.63918,41805.9751,34.34845511,1316.922705,83947.28449,0,1920172.444,1_195_6,2,FALSE
137,13-08-2018,1523443.333,361542.9623,-48892.36817,0,1117662.561,0,16831.30131,48546.61935,329.1794734,12006.60023,25.93145754,25931.43768,0,1533984.225,1_195_6,2,FALSE
138,20-08-2018,1420118.333,361379.0588,-31837.5607,0,934166.137,0,222139.762,76673.10045,2.095207483,3127.228794,0.28881081,14302.21029,0,1579952.321,1_195_6,2,FALSE
139,27-08-2018,1673551.667,361215.1554,13481.76501,0,1230054.426,0,86494.34699,52815.71321,0.013315745,12724.27973,1162.169108,66425.26504,0,1824373.134,1_195_6,2,FALSE
140,03-09-2018,2061091.667,361051.2519,65228.88876,0,1419996.499,0,79381.66709,67835.41482,251.4996418,3445.452183,1454.702874,134721.4527,0,2133366.829,1_195_6,2,FALSE
141,10-09-2018,2144110,360887.3485,95852.65473,0,1584309.579,0,21329.70037,45857.17985,153.2273578,616.9473496,1580.274468,102278.7128,0,2212865.625,1_195_6,2,FALSE
142,17-09-2018,2058653.333,360723.445,102010.7892,0,1451940.623,0,5089.805189,58854.42231,70266.58126,9854.300666,1443.087126,149280.6128,0,2209463.666,1_195_6,2,FALSE
143,24-09-2018,2208345,360559.5416,104509.1877,0,1616673.217,0,4252.541249,55931.73305,660.7756559,2303.403023,1626.307939,12688.53955,0,2159205.247,1_195_6,2,FALSE
144,01-10-2018,2603008.333,360395.6382,120989.8915,36002.1438,1750194.395,0,324365.0224,53367.77012,5387.964074,3031.476041,1801.935079,34963.14443,0,2690499.381,1_195_6,2,FALSE
145,08-10-2018,2313193.333,360231.7347,146749.4329,0,1689303.787,0,186165.8404,35008.98764,5795.941981,6685.161612,1728.580021,20304.22314,0,2451973.69,1_195_6,2,FALSE
146,15-10-2018,2813106.667,360067.8313,166345.1447,0,1856543.479,0,213617.7342,63145.08022,1004.972601,8765.359953,1851.413034,72820.14224,0,2744161.158,1_195_6,2,FALSE
