"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","MAPE_train","KL_Divergence","kl_div_obs_as_base","kl_div_obs_as_target","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","search_S",4153.94785442339,248865.53591968,0.000861579645554656,1585.13080203618,0.000419912577538447,248865.53591968,0.000861579645554656,1585.13080203618,0.000419912577538447,TRUE,1,0.974388082956579,NA,NA,0.0358379983025748,NA,NA,0.0358379983025748,0.63426986858958,0.0405674704359275,0.00297115774738651,0.000559145077190237,0.00538317041758279,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_51_2",1,51,2,452,51,809960,5158.98089171975,6093.94510418659,934.964212466845,1863.27673066278,0.0644012269879381,0.0126718685019587,0.361171473546911,0.307256575534199,3.25460894778701,2,FALSE,1.14991643539119,0.143908312969431,0,2.81400542598479,0.172638627412078
"12","newsletter",280509.158262603,3624328.87787644,0.0125475308520907,23084.8973113149,0.00611535572947837,3624328.87787644,0.0125475308520907,23084.8973113149,0.00611535572947837,TRUE,1,0.974388082956579,NA,NA,0.0358379983025748,NA,NA,0.0358379983025748,0.63426986858958,0.0405674704359275,0.00297115774738651,0.000559145077190237,0.00538317041758279,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_51_2",1,51,2,452,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.0259898671080315
"13","(Intercept)",401611.605813772,63053022.1127622,0.218291376675783,401611.605813772,0.106141653002828,63053022.1127622,0.218291376675783,401611.605813772,0.106141653002828,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"14","trend",0,0,0,0,0,0,0,0,0,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"15","season",0.214104860406779,79878.3148383048,0.00027654102417822,508.779075403215,0.000134464869278675,79878.3148383048,0.00027654102417822,508.779075403215,0.000134464869278675,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"16","holiday",1,7831409.96434735,0.027112566616911,711946.360395214,0.188159810243969,7831409.96434735,0.027112566616911,711946.360395214,0.188159810243969,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"17","competitor_sales_B",0.222858815573804,194162830.081098,0.672197304070068,1236705.92408343,0.326848151697771,194162830.081098,0.672197304070068,1236705.92408343,0.326848151697771,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"18","events",1.02724756784217,1290088.68484639,0.00446632414454834,1290088.68484639,0.340956644548107,1290088.68484639,0.00446632414454834,1290088.68484639,0.340956644548107,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"19","tv_S",452671.765634882,9286181.16025371,0.0321490263528893,59147.6507022529,0.0156320916175967,9286181.16025371,0.0321490263528893,59147.6507022529,0.0156320916175967,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,2591412.14666667,16505.80985138,33398.1877138382,16892.3778624582,47835.1799527934,0.206047362680601,0.463952264866351,2.89808136550137,3.58344432868331,0.279061123398961,1,FALSE,3.91313551145577,0.214825191433633,1.78101543497544,6.05429487070395,0.391525252094061
"20","ooh_S",161319.15686045,2547723.11304828,0.00882029071884016,16227.5357518998,0.00428876417896107,2547723.11304828,0.00882029071884016,16227.5357518998,0.00428876417896107,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,8239693.86666667,52482.1265392781,61249.6242523921,8767.49771311397,11403.5499548147,0.655151359349006,0.127288267173845,0.217284449140607,0.309201185659941,3.23414025035402,1,FALSE,0.390921314611446,0.0139031540777856,0.252916807132257,0.529476841902297,0.0488948279146619
"21","print_S",215752.165311455,4488642.09527595,0.0155398080781974,28590.0770399742,0.00755605164933458,4488642.09527595,0.0155398080781974,28590.0770399742,0.00755605164933458,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,601634.977777778,3832.06992215145,5424.94713538019,1592.87721322874,27611.5092785082,0.0478369682055284,0.224259642401896,7.2053772085156,7.46073991883811,0.134034963137508,1,FALSE,7.62478226788668,0.513188493010695,2.52802325975215,12.7363131683991,0.2253593238369
"22","facebook_S",77492.1793260565,2621760.77287447,0.00907661122732286,16699.1132030221,0.00441339705673749,2621760.77287447,0.00907661122732286,16699.1132030221,0.00441339705673749,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,334078.021992166,2127.88549039596,2799.54280787509,671.657317479125,20892.4559732942,0.0265630827769259,0.130987305494225,9.8184117837123,7.84774992751827,0.127425059314579,1,FALSE,7.52275701616243,0.470703333029395,2.87149771591671,12.2346774246837,0.338358298564207
"23","search_S",21296.7980292258,1071073.45579233,0.00370808712019647,6822.12392224416,0.00180301440400331,1071073.45579233,0.00370808712019647,6822.12392224416,0.00180301440400331,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,809960,5158.98089171975,6156.17298086708,997.192089147337,7705.54982680957,0.0644012269879381,0.0535125200636841,1.49361860191751,1.3223782110133,0.756213306958324,1,FALSE,1.64391956824818,0.227635768865998,0,3.9168418715493,0.104207612977053
"24","newsletter",284480.100888298,2415365.24486255,0.00836206397106487,15384.4920054939,0.00406595673141257,2415365.24486255,0.00836206397106487,15384.4920054939,0.00406595673141257,TRUE,1,0.97528105608974,NA,NA,0.0352077001898934,NA,NA,0.0352077001898934,0.622336183144895,0.0394264890466562,0.00312497940198868,0.00060214236513545,0.00564781643884192,0,15060.1139848735,0.0001300048031,65481090.2533626,1e-04,"1_77_2",1,77,2,686,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.00771928456596864
"25","(Intercept)",437077.449691069,68621159.6014979,0.237568428864692,437077.449691069,0.115938560127757,68621159.6014979,0.237568428864692,437077.449691069,0.115938560127757,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"26","trend",0,0,0,0,0,0,0,0,0,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"27","season",0.241918485616745,90255.0316820757,0.000312465516443644,574.872813261629,0.000152489967792333,90255.0316820757,0.000312465516443644,574.872813261629,0.000152489967792333,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"28","holiday",1,7831409.96434735,0.027112566616911,711946.360395214,0.188849907426612,7831409.96434735,0.027112566616911,711946.360395214,0.188849907426612,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"29","competitor_sales_B",0.209909708668892,182881089.94797,0.633139595138134,1164847.70667497,0.308985892489925,182881089.94797,0.633139595138134,1164847.70667497,0.308985892489925,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"30","events",1.01616744703729,1276173.50127761,0.0044181493786744,1276173.50127761,0.338516018879267,1276173.50127761,0.0044181493786744,1276173.50127761,0.338516018879267,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"31","tv_S",473747.505865095,9190733.55332239,0.0318185839915353,58539.7041612891,0.0155281610057024,9190733.55332239,0.0318185839915353,58539.7041612891,0.0155281610057024,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,2591412.14666667,16505.80985138,31901.2484549314,15395.4386035514,47167.6900271182,0.206047362680601,0.367784625954384,2.85764166992234,3.54661205287026,0.281959229002987,2,FALSE,3.28464613876134,0.22642682402003,0.674822017086978,5.8994988495028,0.36798556400673
"32","ooh_S",177472.118976854,2928062.62057975,0.0101370370368002,18650.0803858583,0.00494709454292743,2928062.62057975,0.0101370370368002,18650.0803858583,0.00494709454292743,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,8239693.86666667,52482.1265392781,59076.0767169148,6593.95017763667,14160.9515571204,0.655151359349006,0.117171976473156,0.269824271440721,0.355360607804266,2.81404291313798,2,FALSE,0.36486319964886,0.0093295596480653,0.257246231256486,0.472520787885767,0.0378450948006995
"33","print_S",231477.787418221,9309916.59585848,0.0322311991138539,59298.8318207547,0.0157295261593011,9309916.59585848,0.0322311991138539,59298.8318207547,0.0157295261593011,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,601634.977777778,3832.06992215145,6306.79644468935,2474.7265225379,72027.8451627066,0.0478369682055284,0.372553961336042,18.7960675629498,15.4743606002529,0.0646230255215622,2,FALSE,6.46356997702126,0.45168384640286,1.26296272616632,11.6853238491962,0.622205757819777
"34","facebook_S",71665.8885294349,1789050.61774621,0.0061937447120625,11395.2268646256,0.00302268212635454,1789050.61774621,0.0061937447120625,11395.2268646256,0.00302268212635454,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,334078.021992166,2127.88549039596,2881.65583477363,753.770344377668,5174.52328067701,0.0265630827769259,0.0715922519615852,2.43176773563794,5.35518800990795,0.186734807097312,2,FALSE,4.67174847009374,0.304475797880312,1.15175572718089,8.17737053276534,0.0508776738349802
"35","search_S",36363.2561969372,1771681.26226026,0.00613361150363011,11284.5940271354,0.00299333581281098,1771681.26226026,0.00613361150363011,11284.5940271354,0.00299333581281098,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,809960,5158.98089171975,5908.70943822133,749.728546501589,12631.4000655177,0.0644012269879381,0.0708971842748324,2.44842931785062,2.18736883581938,0.457170269423449,2,FALSE,1.14991643539119,0.143908312969431,0,2.81400542598479,0.0683052676503212
"36","newsletter",244451.323767046,3158442.3034581,0.0109346181272626,20117.466901007,0.00533633146155015,3158442.3034581,0.0109346181272626,20117.466901007,0.00533633146155015,TRUE,1,0.974244135064103,NA,NA,0.0359385682061622,NA,NA,0.0359385682061622,0.650455000670322,0.0414438056941482,0.00285713415088128,0.000471123353634084,0.00524314494812848,0,19841.6938828506,0.0002030344073,65481090.2533626,1e-04,"1_84_5",1,84,5,752,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.0259898671080315
"37","(Intercept)",458189.707491234,71935784.0761238,0.249043754162112,458189.707491234,0.1210259041662,71935784.0761238,0.249043754162112,458189.707491234,0.1210259041662,TRUE,1,0.973339355497142,NA,NA,0.0365643639658396,NA,NA,0.0365643639658396,0.685011449879795,0.0415595159452931,0.00307349428220804,0.00079259736948778,0.00535439119492831,0,20149.8351884403,0.0002077406839,65481090.2533626,1e-04,"1_121_6",1,121,6,1086,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"38","trend",0,0,0,0,0,0,0,0,0,TRUE,1,0.973339355497142,NA,NA,0.0365643639658396,NA,NA,0.0365643639658396,0.685011449879795,0.0415595159452931,0.00307349428220804,0.00079259736948778,0.00535439119492831,0,20149.8351884403,0.0002077406839,65481090.2533626,1e-04,"1_121_6",1,121,6,1086,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"39","season",0.233927048161911,87273.5834523853,0.000302143656892126,555.882697148951,0.000146830461123104,87273.5834523853,0.000302143656892126,555.882697148951,0.000146830461123104,TRUE,1,0.973339355497142,NA,NA,0.0365643639658396,NA,NA,0.0365643639658396,0.685011449879795,0.0415595159452931,0.00307349428220804,0.00079259736948778,0.00535439119492831,0,20149.8351884403,0.0002077406839,65481090.2533626,1e-04,"1_121_6",1,121,6,1086,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"40","holiday",0.998839243185736,7822319.60186594,0.0270810955204582,711119.963805994,0.187834722568277,7822319.60186594,0.0270810955204582,711119.963805994,0.187834722568277,TRUE,1,0.973339355497142,NA,NA,0.0365643639658396,NA,NA,0.0365643639658396,0.685011449879795,0.0415595159452931,0.00307349428220804,0.00079259736948778,0.00535439119492831,0,20149.8351884403,0.0002077406839,65481090.2533626,1e-04,"1_121_6",1,121,6,1086,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"41","competitor_sales_B",0.209943608192809,182910624.465082,0.633241844486124,1165035.82461836,0.307731735905807,182910624.465082,0.633241844486124,1165035.82461836,0.307731735905807,TRUE,1,0.973339355497142,NA,NA,0.0365643639658396,NA,NA,0.0365643639658396,0.685011449879795,0.0415595159452931,0.00307349428220804,0.00079259736948778,0.00535439119492831,0,20149.8351884403,0.0002077406839,65481090.2533626,1e-04,"1_121_6",1,121,6,1086,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"42","events",1.02958551154413,1293024.83656885,0.00447648918628856,1293024.83656885,0.34153866269048,1293024.83656885,0.00447648918628856,1293024.83656885,0.34153866269048,TRUE,1,0.973339355497142,NA,NA,0.0365643639658396,NA,NA,0.0365643639658396,0.685011449879795,0.0415595159452931,0.00307349428220804,0.00079259736948778,0.00535439119492831,0,20149.8351884403,0.0002077406839,65481090.2533626,1e-04,"1_121_6",1,121,6,1086,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"43","tv_S",495831.212014066,12874241.0235274,0.0445709928329164,82001.5351817033,0.0216598273076049,12874241.0235274,0.0445709928329164,82001.5351817033,0.0216598273076049,TRUE,1,0.973339355497142,NA,NA,0.0365643639658396,NA,NA,0.0365643639658396,0.685011449879795,0.0415595159452931,0.00307349428220804,0.00079259736948778,0.00535439119492831,0,20149.8351884403,0.0002077406839,65481090.2533626,1e-04,"1_121_6",1,121,6,1086,63,2591412.14666667,16505.80985138,39478.2612937044,22972.4514423243,84209.790553111,0.206047362680601,0.586268509059749,5.10182725424226,4.96804070324651,0.201286595608309,2,FALSE,3.28464613876134,0.22642682402003,0.674822017086978,5.8994988495028,0.553846347362565
"44","ooh_S",217180.529420727,2344892.12440201,0.00811808400042274,14935.6186267644,0.00394508370448344,2344892.12440201,0.00811808400042274,14935.6186267644,0.00394508370448344,TRUE,1,0.973339355497142,NA,NA,0.0365643639658396,NA,NA,0.0365643639658396,0.685011449879795,0.0415595159452931,0.00307349428220804,0.00079259736948778,0.00535439119492831,0,20149.8351884403,0.0002077406839,65481090.2533626,1e-04,"1_121_6",1,121,6,1086,63,8239693.86666667,52482.1265392781,64831.7978251028,12349.6712858247,8886.07641953022,0.655151359349006,0.106781938225858,0.169316241651904,0.284584859868177,3.51389037513525,2,FALSE,0.36486319964886,0.0093295596480653,0.257246231256486,0.472520787885767,0.0646431674024175
"45","print_S",191169.351195975,4314228.96584523,0.0149359848060047,27479.1653875492,0.00725832724390546,4314228.96584523,0.0149359848060047,27479.1653875492,0.00725832724390546,TRUE,1,0.973339355497142,NA,NA,0.0365643639658396,NA,NA,0.0365643639658396,0.685011449879795,0.0415595159452931,0.00307349428220804,0.00079259736948778,0.00535439119492831,0,20149.8351884403,0.0002077406839,65481090.2533626,1e-04,"1_121_6",1,121,6,1086,63,601634.977777778,3832.06992215145,5836.96006348813,2004.89014133668,24884.5337374205,0.0478369682055284,0.196461801431729,6.49375774527869,7.17084133269716,0.13945365036042,2,FALSE,6.46356997702126,0.45168384640286,1.26296272616632,11.6853238491962,0.241777521752458
