"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"21",2016-05-23,1006845,554457.502511217,-270723.037107984,0,632957.965340911,0,0.000813288981474758,76445.094761166,0.22406497597924,84.7259016530507,0.860757168564191,30943.6041571676,0,1024166.94119956,"3_169_6",1,FALSE
"22",2016-05-30,869198.333333334,554837.486090382,-320303.875160972,0,556592.346818401,0,4.65472117361107e-05,55478.3153761227,0.00348575716924699,1.27246750311029,168.084312926154,20034.7646564749,0,866808.398093142,"3_169_6",1,FALSE
"23",2016-06-06,727250,555217.469669546,-344873.498201952,0,466662.22556619,0,2.6640504980557e-06,38645.5073139436,5.42275620391814e-05,0.0190576051320536,220.314598203726,10301.9136661802,0,726173.951726608,"3_169_6",1,FALSE
"24",2016-06-13,753730,555597.45324871,-325418.701678775,0,483793.228028617,0,1.52472399327177e-07,26079.2907720293,8.43612541159549e-07,0.000285411729836159,352.300501906459,10279.7424371451,0,750683.31359604,"3_169_6",1,FALSE
"25",2016-06-20,999196.666666667,555977.436827874,-285818.756436939,0,579105.01128589,0,6185.74305701976,75420.0163413837,1.31239925373606e-08,1920.48855773852,439.631816981265,4588.54015887587,0,937818.111608838,"3_169_6",1,FALSE
"26",2016-06-27,845843.333333333,556357.420407039,-259390.776253302,0,543406.755848791,0,359.716682376044,54622.6725530685,2.04168586545255e-10,30.7271903527641,409.252886030716,4083.57615990505,0,899879.345474262,"3_169_6",1,FALSE
"27",2016-07-04,1126016.66666667,556737.403986203,-247830.913872728,0,670886.244328011,0,1697.29925423819,37987.2307319863,5747.40477910671,0.460649666965998,513.830132678551,4577.75992433893,0,1030316.7199135,"3_169_6",1,FALSE
"28",2016-07-11,1140978.33333333,557117.387565368,-223144.298922455,0,731895.074814212,0,97.5652140473818,25603.7942770921,90.5098045818698,0.00689891259367605,628.842905309544,9434.43341238622,0,1101723.31596945,"3_169_6",1,FALSE
"29",2016-07-18,1242656.66666667,557497.370291719,-168698.299539734,0,735235.688540796,0,53.7222974848385,99432.0469780483,5267.92132215338,4400.5896919506,416.739876102859,8948.84623289991,0,1242554.62569142,"3_169_6",1,FALSE
"30",2016-07-25,1293483.33333333,557877.35301807,-106009.621538474,0,827998.516431736,0,3.07512649721614,75629.1684372976,82.8740203070622,77.2228056169583,621.38683702957,17843.6888516683,0,1374123.66398975,"3_169_6",1,FALSE
"31",2016-08-01,1484843.33333333,558257.335744422,-71515.0464967725,0,845231.600144598,0,14315.8532733133,88729.4151562147,1.28948808196747,10163.0510859392,890.741232005761,18901.8546019006,0,1464976.0942297,"3_169_6",1,FALSE
"32",2016-08-08,1485698.33333333,558637.318470774,-70928.5887016216,0,949902.177062315,0,850.4562956824,66011.2841170181,50.8749607382479,230.088794486145,1156.0750710293,26376.0879912054,0,1532285.77406163,"3_169_6",1,FALSE
"33",2016-08-15,1556608.33333333,559017.301197125,-68571.1944147631,0,915479.072160316,0,18682.5963599587,46929.2692649974,0.791541472233781,290.290446402302,57.9704415421294,32286.9797904238,0,1504173.07678747,"3_169_6",1,FALSE
"34",2016-08-22,1391206.66666667,559397.283923476,-27141.5518941723,0,847694.045976664,0,1122.87572909993,32163.7626301161,68276.7880794291,119.92519621853,2.86847073465427,34525.4065450719,0,1516161.40465664,"3_169_6",1,FALSE
"35",2016-08-29,2018783.33333333,559777.266649828,48836.7245797206,0,1165960.31562508,0,13039.7121501847,81903.3734271815,1241.02969399695,1.80323294495238,1038.9200358052,12958.8494082663,0,1884757.99480301,"3_169_6",1,FALSE
"36",2016-09-05,2170721.66666667,560157.249309474,117912.337594948,0,1252038.45568148,0,16732.3837087038,80061.5986998454,2355.85564121523,0.30553181424385,1758.55715793491,6685.91339003727,0,2037702.65671546,"3_169_6",1,FALSE
"37",2016-09-12,2247670,560537.23196912,148520.595250867,0,1405505.21601119,0,1000.42675923464,89430.7890406771,36.8329611314974,0.00457576883705775,2145.07797254252,13680.6512794448,0,2220856.82581997,"3_169_6",1,FALSE
"38",2016-09-19,2192026.66666667,560917.214628765,151409.284584858,0,1278958.30031137,0,57.4044817051438,74111.1747409414,213273.739026469,7586.9185279745,2325.43647351936,21790.2736291333,0,2310429.74640473,"3_169_6",1,FALSE
"39",2016-09-26,1895213.33333333,561297.197288411,161070.953056059,0,1185862.69907861,0,3.28592990831289,88128.2482984957,6034.43989769197,152.044442527922,1919.3832724221,9237.96390583179,0,2013706.21516996,"3_169_6",1,FALSE
"40",2016-10-03,2232910,561677.179948057,192872.917060856,36002.1438033616,1229449.47058043,0,270087.276173391,87523.8128864742,37898.8204972337,3860.34750706846,2233.88697204067,18361.7983409394,0,2439967.65376985,"3_169_6",1,FALSE
"41",2016-10-10,2406035,562057.162607703,230052.332867057,0,1482562.33407761,0,49896.3472871267,64954.1963182235,57105.1572172939,6959.23859943955,3050.11346121119,35571.3626064912,0,2492208.24504215,"3_169_6",1,FALSE
"42",2016-10-17,2252445,562437.1431592,253533.430196549,0,1294576.34714116,0,182029.889810886,58969.9564222866,1010.1380919749,13622.5963014888,2940.48057421605,45423.4440619126,0,2414543.42575968,"3_169_6",1,FALSE
"43",2016-10-24,2663125,562817.123710697,271698.45984047,0,1606508.58093394,0,19479.4305560241,84631.49403663,30067.2084306642,16561.691556191,3376.90189679246,37227.8288426523,0,2632368.71980406,"3_169_6",1,FALSE
"44",2016-10-31,2974771.66666667,563197.104262194,308370.486712595,0,1718197.58024506,0,199445.718386733,62439.25245159,499.450355435923,18527.8284190427,4684.39252082824,29036.2988721407,0,2904398.11222562,"3_169_6",1,FALSE
"45",2016-11-07,2826128.33333333,563577.084813691,363531.185317357,0,1697933.39469488,0,23280.4026418179,82899.1779329676,47376.2139310171,20119.6125519089,3935.03164086908,46841.3831230141,0,2849493.48664752,"3_169_6",1,FALSE
"46",2016-11-14,3182900,563957.065365188,400046.142012352,0,1842580.79637115,0,90750.808107468,60947.0399301417,818.919897361398,16578.3348889755,204.239972620812,40039.8560793818,0,3015923.20262464,"3_169_6",1,FALSE
"47",2016-11-21,2964696.66666667,564337.045916685,379794.31055248,0,1735853.59945878,0,13842.9624499087,82975.2940573,16523.5202096629,19172.4215176502,10.1239411438275,37452.4651820327,0,2849961.74328564,"3_169_6",1,FALSE
"48",2016-11-28,2848525,564717.026468182,309883.430071077,0,1794433.43446617,0,821.333221561982,61012.3866406637,7544.72648015535,14508.6687384322,11069.7449211795,47976.6998707268,0,2811967.45087815,"3_169_6",1,FALSE
"49",2016-12-05,2740160,565090.493351694,242641.141338841,0,1583027.97089971,0,4054.67244336648,94316.4079480305,119.271972272232,3169.83888024882,13968.6491350811,80449.3240688571,0,2586837.7700381,"3_169_6",1,FALSE
"50",2016-12-12,2380508.33333333,565463.960235207,224977.856499441,0,1519595.52775015,0,234.491985301375,70978.8770615948,1.85596891968118,4878.57064534193,12293.1690637495,53943.6952606271,0,2452368.00447034,"3_169_6",1,FALSE
"51",2016-12-19,2230915,565837.427118719,251938.438672555,-337262.054722084,1370203.55872785,0,13.4287969755786,103579.333994496,0.0288732285099102,794.62471590414,10859.88732557,22566.7216045729,0,1988531.39510779,"3_169_6",1,FALSE
"52",2016-12-26,3659425,566210.894002232,274960.333483959,1054984.43598371,1486109.03273915,0,207514.955352666,79472.8571282574,0.000449177839469059,17573.4834800429,12365.8793994848,6892.46321209648,0,3706084.33523078,"3_169_6",1,FALSE
"53",2017-01-02,2827008.33333333,566584.360885744,253422.916218229,0,1441504.52462753,0,127862.553180085,111847.063710152,239588.915183152,12565.4506289539,11946.2740608444,60480.4778219697,0,2825802.53631667,"3_169_6",1,FALSE
"54",2017-01-09,2042143.33333333,566957.827769257,192077.445586449,0,1310236.11079082,0,10869.6239289951,87339.5819918364,7540.82086720795,15210.8787459259,11183.2911949102,48520.1382290479,0,2249935.71910445,"3_169_6",1,FALSE
"55",2017-01-16,2113358.33333333,567326.591609389,128054.283640002,0,1288224.62489185,0,2508.84406755391,64793.1181531272,1067.16865790848,17200.8920348334,10176.3657431555,61613.5429073946,0,2140965.43170521,"3_169_6",1,FALSE
"56",2017-01-23,2179918.33333333,567695.355449521,89371.4816655237,0,1345324.57013304,0,144.515952335441,45953.8297206436,41719.6928245399,18875.3261550723,10550.20651134,38529.4419346045,0,2158164.42034662,"3_169_6",1,FALSE
"57",2017-01-30,2370613.33333333,568064.119289653,72687.307847366,0,1364413.76396446,0,36216.4581167111,31437.4485689504,711.70257182917,12955.1879641407,11145.3594071853,47675.3622705157,0,2145306.71000081,"3_169_6",1,FALSE
"58",2017-02-06,1814556.66666667,568432.883129785,57465.6324975133,0,1162818.86607072,0,2284.18862956848,20935.0884056746,11.0885406924215,341.280580210061,7868.88498267321,19712.0952223053,0,1839870.00805914,"3_169_6",1,FALSE
"59",2017-02-13,1951668.33333333,568801.646969917,31002.9581953427,0,1209288.13525433,0,131.499233348101,75902.4928034862,0.172507311589248,19763.7826722719,429.757137900808,29721.1004215187,0,1935041.54519542,"3_169_6",1,FALSE
"60",2017-02-20,1918238.33333333,569170.410810049,-5044.35070925627,0,1179920.64753491,0,7.52866491438359,55024.9647828685,36388.3970763359,866.131268077683,21.3606353597156,33555.957007408,0,1869911.04707066,"3_169_6",1,FALSE
"61",2017-02-27,1472390,569539.174650181,-45188.1137616967,0,923163.617967574,0,0.430898622022784,38296.4600398071,613.188486874882,26445.0803579411,2452.62090253261,44681.9636735062,0,1560004.42321534,"3_169_6",1,FALSE
"62",2017-03-06,1477865,569866.558786485,-86533.6879755789,0,901380.517239073,0,0.0246617769293754,25827.0170075418,73397.7354519193,3322.45205493742,4049.06509545848,29530.9172660567,0,1520840.59958767,"3_169_6",1,FALSE
"63",2017-03-13,1300166.66666667,570193.942922789,-124160.521501696,0,791911.737064073,0,1086.96342387562,17024.0808329125,1351.17483491873,55.9492091151184,3854.87088426654,42420.0043852992,0,1303738.20205555,"3_169_6",1,FALSE
"64",2017-03-20,1160205,570521.327059093,-149805.331964491,0,695608.362300687,0,62.3837860135984,11045.3567753224,147697.430949174,0.839473949072462,3206.47791216051,42808.9521274801,0,1321145.79841939,"3_169_6",1,FALSE
"65",2017-03-27,1356871.66666667,570848.711195397,-162681.398028678,0,860643.562039428,0,3.57099917893636,41518.624816992,3338.52805294471,2111.64284113176,4488.13194129584,47919.2634763395,0,1368190.63733403,"3_169_6",1,FALSE
"66",2017-04-03,1355833.33333333,571176.095331701,-177611.739945113,0,869591.723777217,0,0.204381929666462,28168.3152052277,52.3057287683064,34.0169724850517,4480.12083892571,16133.1889756985,0,1312024.23126684,"3_169_6",1,FALSE
"67",2017-04-10,1176266.66666667,571503.479468004,-212179.165973,19115.7732509877,713444.129102277,0,0.01169745824782,111376.703161497,0.813804630121508,0.510024697667492,3210.75140973423,5532.27987919478,0,1212005.28582548,"3_169_6",1,FALSE
"68",2017-04-17,1955281.66666667,571830.863604308,-262364.764977778,993888.969287878,587858.238206463,0,466.10264604618,86884.5509038771,0.0126602957138946,0.00763838953692533,2767.03202568081,14056.8718452482,0,1995387.88384041,"3_169_6",1,FALSE
"69",2017-04-24,1029928.33333333,572102.750735097,-298569.61661928,0,636199.573711611,0,26.7084048109211,103496.766485511,0.000196954908566699,0.000114394496403178,2334.97504243998,25435.9861097162,0,1041027.14418126,"3_169_6",1,FALSE
"70",2017-05-01,2263143.33333333,572374.637865885,-294876.497757708,342813.567419684,543445.781260916,0,27862.8905877287,79395.6779001338,3.0640070235834e-06,1.7132011223981e-06,1564.64928671437,14279.7429081651,0,1286860.4494763,"3_169_6",1,FALSE
"71",2017-05-08,813771.666666667,572646.524996673,-261738.693871666,0,500761.015836392,0,1716.93539544061,102766.898446004,4.76664385013126e-08,2.56573363846655e-08,1459.40147785266,14001.5959671702,0,931613.67824794,"3_169_6",1,FALSE
"72",2017-05-15,880871.666666667,572918.412127462,-240956.108061773,0,565290.976610681,0,98.6989251909098,78714.6075599356,7.41541824772876e-10,3.84250804947762e-10,73.4521798640951,27440.7195599879,0,1003580.75890135,"3_169_6",1,FALSE
"73",2017-05-22,919185,573190.29925825,-262780.998430654,-70004.4627307004,581532.853304249,0,5.65029024380964,69348.9658093032,1.15360890214672e-11,5694.29006218193,3.63520926510653,32691.7392398096,0,929681.972011949,"3_169_6",1,FALSE
"74",2017-05-29,826321.666666667,573462.186389039,-312067.888611454,0,515416.307671498,0,0.323389421730045,49625.8534521304,13379.1704576203,105.238399412608,491.95141003412,16486.8739608213,0,856900.016518523,"3_169_6",1,FALSE
"75",2017-06-05,833798.333333333,573704.636330375,-343788.026516484,320208.161853809,501702.431812629,0,805.226759955129,57500.2032113713,214.187145085411,3633.72708525644,1131.26953594249,6541.45353495179,0,1121653.27075289,"3_169_6",1,FALSE
"76",2017-06-12,746271.666666667,573947.086271711,-331471.900456734,0,478124.546613196,0,46.1808116151101,40209.6230513534,3.33359426579293,61.912748223679,993.242265388338,6165.83258829998,0,768079.85748732,"3_169_6",1,FALSE
"77",2017-06-19,1036406.66666667,574189.536213048,-292629.790373499,0,605417.366741808,0,27562.7254618901,27213.7789015028,0.0518607441007754,1.52336524070132,1742.74332345677,6431.47972350629,0,949929.415217697,"3_169_6",1,FALSE
"78",2017-06-26,927931.666666667,574431.986154384,-262515.939370194,0,569631.063823166,0,1697.03743790478,81479.9358686478,4421.17387494621,0.0228154634798373,1491.32618357323,2547.4113610921,0,973184.018148983,"3_169_6",1,FALSE
"79",2017-07-03,1126943.33333333,574674.43609572,-249927.614740028,0,669994.234908011,0,675.795852423796,59732.2737483306,34920.6210984677,14798.0165690994,2567.20484250044,11386.2277704429,0,1118821.19614497,"3_169_6",1,FALSE
"80",2017-07-10,1184220,574916.886037056,-229728.25089424,0,759470.277227023,0,38.7449376376074,41950.5167847224,586.486477813884,437.007748780936,2813.33237609978,10210.6906839817,0,1160695.69137888,"3_169_6",1,FALSE
"81",2017-07-17,1315508.33333333,575159.335978393,-180104.796071813,0,730676.828328319,0,1198.88301074569,73665.0830672991,209816.751269076,6.64140671595673,3046.33835803353,4939.72518199663,0,1418404.79052877,"3_169_6",1,FALSE
"82",2017-07-24,1279360,575321.699441934,-116013.282323493,0,819792.79874137,0,68.8268951399544,53165.8930630741,5858.87073603858,0.0994854050841008,3125.55026983728,17769.7930168454,0,1359090.24932615,"3_169_6",1,FALSE
"83",2017-07-31,1455811.66666667,575484.062905476,-74711.0669347306,0,851531.80116017,0,1769.03234892448,89788.8515119035,879.898879571131,0.00148992370363721,4064.66551913413,16555.8263880139,0,1465363.07326839,"3_169_6",1,FALSE
"84",2017-08-07,1553355,575646.426369017,-69793.7504323088,0,945257.768532619,0,101.707345845538,86034.3337666624,30654.6137863577,2.23134779955246e-05,5654.4194069186,14694.4071570049,0,1588249.92595443,"3_169_6",1,FALSE
"85",2017-08-14,1374855,575808.789832559,-71173.0995113106,0,807197.971769101,0,24380.767391083,63655.3611279273,509.882863769777,3.34172330236649e-07,299.991691303144,27723.6605065034,0,1428403.32567127,"3_169_6",1,FALSE
"86",2017-08-21,1970110,575971.1532961,-37880.4558733098,0,1206523.67502596,0,1488.10699625032,45046.9530156555,45593.7969721463,338.281808088117,14.8874271199162,32799.1550511498,0,1869895.55371916,"3_169_6",1,FALSE
"87",2017-08-28,2336431.66666667,576133.516759642,34403.0643773235,0,1347633.79796774,0,234336.114385347,30764.5730076615,784.829129513367,245.849935847584,6053.42289287819,53875.4406144708,0,2284230.60907043,"3_169_6",1,FALSE
"88",2017-09-04,2002065,576109.668220155,107986.452352081,0,1284040.06259764,0,33432.3906168049,20461.7948905389,12.2297650779868,3.71230925155995,8351.33397542091,43561.8265511682,0,2073959.47127814,"3_169_6",1,FALSE
"89",2017-09-11,2027418.33333333,576085.819680667,145948.867368933,0,1132352.89950952,0,86394.4137444868,79846.284592753,4519.41897846867,51.3934687590883,7207.95843152527,15867.5242901721,0,2048274.58006528,"3_169_6",1,FALSE
"90",2017-09-18,1886570,576061.97114118,151362.636102246,0,1209175.28837296,0,6345.60576558031,58342.5643878495,70.9852987899921,0.771001435042591,8575.41204197776,23521.4569520877,0,2033456.69106411,"3_169_6",1,FALSE
"91",2017-09-25,2529721.66666667,576038.122601692,157677.847754127,0,1424651.89062204,0,164703.385666049,82446.9176864086,1.1044763977105,1934.64939827296,11519.6860376643,37901.8294184803,0,2456875.43366113,"3_169_6",1,FALSE
"92",2017-10-02,2357930,576014.274062205,186042.812104429,36002.1438033616,1499320.38432564,0,265364.496675657,75062.562863097,0.0171822644719997,30.9693640408795,11667.0704339408,50221.2241198352,0,2699725.95493447,"3_169_6",1,FALSE
"93",2017-10-09,3003391.66666667,575990.425522718,224144.735294356,0,1566354.31550844,0,167397.226560923,103585.141834101,122518.494466663,10857.1899936119,13227.9298809733,35993.0433506808,0,2820068.50241247,"3_169_6",1,FALSE
"94",2017-10-16,2283685,575966.57698323,250372.720113236,0,1464330.73809589,0,16742.9526945406,79478.2869655463,2570.86022918585,10604.4605281308,12653.3843454288,67941.7824704651,0,2480661.76242566,"3_169_6",1,FALSE
"95",2017-10-23,2584721.66666667,575838.375960938,267692.816883549,0,1491048.91938923,0,65460.023094354,70939.6199966351,40.2128220214247,12419.9913847765,13273.6862608412,68305.7928737864,0,2565019.43866613,"3_169_6",1,FALSE
"96",2017-10-30,2565400,575710.174938646,299911.70792498,-164208.735142737,1597139.59837279,0,8063.67241487092,50923.4760882594,0.625639793494909,14567.1132087346,14725.0028109418,28736.7469753054,0,2425569.38323159,"3_169_6",1,FALSE
"97",2017-11-06,3407085,575581.973916354,353652.712433997,0,1784692.46090767,0,14506.40481852,100438.048557772,181189.737536653,9224.35616619392,18426.1627362211,42055.7250758472,0,3079767.58214923,"3_169_6",1,FALSE
"98",2017-11-13,2803291.66666667,575453.772894061,396990.877925501,0,1798519.37589132,0,862.212111724405,76555.389317888,4564.43547896052,20079.3020876143,1170.45313938265,38216.3574917763,0,2912412.17633822,"3_169_6",1,FALSE
"99",2017-11-20,3303155,575325.571871769,388026.275362484,0,1857456.59139693,0,75789.0673822514,80847.0210511026,705.014556415946,9920.30898219502,58.7017100327058,36762.982478472,0,3024891.53479165,"3_169_6",1,FALSE
"100",2017-11-27,3103743.33333333,575197.370849477,323973.684473364,0,1919500.84488661,0,5379.54870071276,59192.7832172409,31357.2117356044,4570.17433008411,24639.9992614562,65137.5293584289,0,3008949.14681297,"3_169_6",1,FALSE
"101",2017-12-04,2793875,575069.169827185,251835.613680365,0,1620614.44110474,0,24256.134006179,72511.7542884297,522.397615703223,1733.40416697356,28220.8504014634,42859.1219234204,0,2617622.88701446,"3_169_6",1,FALSE
"102",2017-12-11,2260396.66666667,574833.881513573,223924.53548094,0,1450317.53924846,0,1479.99716725371,52214.0206501706,8.13585654496197,4445.19376540978,25190.9092710433,62664.461602265,0,2395078.67455566,"3_169_6",1,FALSE
"103",2017-12-18,2399176.66666667,574598.59319996,245783.948387563,0,1397080.72532083,0,101340.478640945,71827.419024835,0.126570847467237,757.60766784881,25749.4027856399,76175.7683734545,0,2493314.06997192,"3_169_6",1,FALSE
"104",2017-12-25,3827520,574363.304886348,273452.773285456,511754.970899884,1313794.15181353,0,217059.748758094,51651.2727710683,79942.1965777877,17555.0449523593,21946.2443519857,96109.0115060713,0,3157628.71980258,"3_169_6",1,FALSE
"105",2018-01-01,3109461.66666667,574128.016572736,260959.757218911,228201.747891661,1324832.1916558,0,27897.4068337895,35717.8590842244,19815.6904050802,12560.1670052937,22386.4629407626,120128.082612276,0,2626627.38222054,"3_169_6",1,FALSE
"106",2018-01-08,2228128.33333333,573892.728259124,204417.269350532,0,1414016.40847922,0,1719.22558583556,29251.0327367207,321.727461993831,15209.8283257502,22967.0556363309,125544.399058434,0,2387339.67489394,"3_169_6",1,FALSE
"107",2018-01-15,2202593.33333333,573657.439945512,138044.069834723,0,1222743.25148403,0,39074.6036700576,19401.4312265581,89125.8550140036,461.655353205301,21219.1639673532,65697.4770062118,0,2169424.94750165,"3_169_6",1,FALSE
"108",2018-01-22,1918293.33333333,573400.876279501,94185.9866886451,0,1141359.11875697,0,2484.45002295861,57655.7844846253,175114.630180178,7.02183720668018,18641.0384484597,34423.8934026212,0,2097272.80010117,"3_169_6",1,FALSE
"109",2018-01-29,1862458.33333333,573144.312613491,74955.050857439,0,1099869.72285261,0,16116.0958057614,40330.4834276555,4321.65585483698,0.105185422663139,17319.3721840153,27366.4250168629,0,1853423.2237981,"3_169_6",1,FALSE
"110",2018-02-05,1975951.66666667,572887.74894748,60861.6993654306,0,1243346.74665195,0,961.996271688623,27301.7165350147,7393.53674087993,20.5351487229756,21077.1935933847,79404.2377307474,0,2013255.41098529,"3_169_6",1,FALSE
"111",2018-02-12,1827318.33333333,572631.18528147,36604.3435288641,0,1105230.43032604,0,1728.14229604167,57415.790246572,116.843974097052,0.307750105528952,1396.01782847273,53222.0295378802,0,1828345.09076954,"3_169_6",1,FALSE
"112",2018-02-19,1656268.33333333,572374.621615459,1816.18659117305,0,1036141.80158268,0,99.3460173982547,40144.0786831962,10599.6007158414,0.00460899121097893,70.2075938256376,42501.9115257164,0,1703747.75893429,"3_169_6",1,FALSE
"113",2018-02-26,1703790,572118.057949449,-37862.7651935911,0,983136.064233253,0,2218.07663237696,60002.3636323323,41796.2220432099,6.90254369405329e-05,7020.96943345,38281.7487755794,0,1666710.73757509,"3_169_6",1,FALSE
"114",2018-03-05,1488115,571861.494283438,-79209.6931901389,0,953768.961000653,0,127.671512926139,42162.1904599361,713.134417247559,1.03374252765679e-06,10446.7581215632,34988.7647542602,0,1534859.28136092,"3_169_6",1,FALSE
"115",2018-03-12,1727330,571604.919670361,-118095.211185308,0,927359.907109766,0,65927.7831757749,69853.3454856053,154188.676991673,1.54815914021222e-08,10795.6289950282,21127.9048606276,0,1702762.95510354,"3_169_6",1,FALSE
"116",2018-03-19,1208246.66666667,571348.345057283,-146342.309345512,0,775941.308064694,0,4537.76992070479,50036.4357206505,3556.04973686509,2.31856256197006e-10,8527.24866094703,21641.5715188552,0,1289246.41933449,"3_169_6",1,FALSE
"117",2018-03-26,1388960,571091.770444206,-160832.187995516,19115.7732509877,805769.603236644,0,11079.0851689307,69128.3830721514,2705.71004124174,3.47233834955078e-12,8715.36651293449,36598.836491805,0,1363372.34022338,"3_169_6",1,FALSE
"118",2018-04-02,2408331.66666667,570835.195831128,-173853.886339687,993888.969287878,688999.418369485,0,652.568234108349,49446.5475634208,42.3342284452725,5.2002623571719e-14,7170.89813818454,24189.690569824,0,2161371.73588279,"3_169_6",1,FALSE
"119",2018-04-09,1131721.66666667,570578.621218051,-204333.346039157,0,725011.607294269,0,37.4110201529941,42652.754737437,0.658648043624174,7.7880453634127e-16,7643.90759226141,60576.4404255496,0,1202168.05489661,"3_169_6",1,FALSE
"120",2018-04-16,950015,570322.046604973,-253388.873371315,0,608933.30645784,0,2.14136083041805,28999.1099863306,0.0102465333374512,1162.64541174559,5927.2074851341,48352.2892871072,0,1010309.88346918,"3_169_6",1,FALSE
